platform,text,user_id,total_interactions_count,statistics,username,user_description,created_at,profile_url,post_url,media_url
instagram,"All Protocol Observed

Welcome to Issue 138 of The Continent

Images of the Chagos Islands, which are illegally occupied by Britain, are rare. Images of Chagos from the perspective of Chagossians themselves are even rarer. They were brutally evicted from their land in 1973, and have been denied the right to return ever since. That’s what makes our cover image, a painting of Chagos by the Chagossian artist Modeste Alexis, all the more special. His mother Charlesia Alexis, was a tireless campaigner for the right of Chagossians to return home. That struggle is reaching its culmination, with Britain – after being embarrassed in international courts – currently negotiating the terms of a handover with Mauritius. But the proposed terms of this deal have divided the tight-knit, long-suffering Chagossian community.

INSIDE
In Egypt, let them eat speeches; Somalia’s fraught war on terror; and the conflict undermining Somaliland’s standing. Plus, in this week’s photo essay, The Continent goes on the road with Salim Ahmed.",,16,"{'like_count': 14, 'comment_count': 2, 'num_users': 1707}",The Continent,,2023-10-06 18:52:29,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/400806959_914175256320341_8589263845723663911_n.jpg?stp=dst-jpg_s150x150&_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=watqVY_HwdYAX-TRAK5&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD6xULN_5ngpq7azJE26jfYXW2tiTXBt6Hv_moNRwaT6A&oe=655AF778,https://www.instagram.com/p/CyEW7bPNDZD/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/387257464_348124857651818_2993255704690312166_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=M3FU4CSJx6YAX8KzQr0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBggw7mgz9LqwpiukEtByYLcPHB3f4rhA29lmH-xLe_2A&oe=6555B81A
instagram,"October 9th! YouTube with @charliemike.concepts ! on YouTube. I speak with Nour of @charliemike.concepts Nour posts a lot of fascinating videos on Instagram and provides his perspective on to handle similar events, if they happen to you. On my podcast my International guest is NOUR ADRA. We discusses the importance of situational awareness and self-defense for keeping you and our loved ones safe. NOUR, founder of Charlie Mike Concepts, emphasises the need to shorten the gap between stimulus and response, to control one's ego, and to avoid conflict. We will speak about the difference between being in the ring with a referee and being involved in true anti social or a social violence. Im going to ask him about his personal journey towards becoming a professional who protects VIP’s and State Officials while avoiding conflict, after having quite the rough background in exactly the opposite. Listen in to this episode to learn how to change your mindset and perspective through discussion and actual drills, and how to spot pre-attack indicators to avoid violence.",,16,"{'like_count': 15, 'comment_count': 1, 'num_users': 1448}",Host Michael Kurcina,,2023-10-06 02:54:01,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/358363515_1088441888799036_2798272904184736332_n.jpg?stp=dst-jpg_s150x150&_nc_cat=101&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=1htZE3wLtLoAX9Ijv7t&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCfkRyfa7IT3IMeCywqzhiDCLqmhlCVGrYetnjPSzAuHQ&oe=655A2F69,https://www.instagram.com/p/CyCpPUSLRYK/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386562222_332580969293438_1272310891945025799_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=b0tD-e1YalsAX9VB3Zu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfATo9R75lq9k3ZNyAJKzHr6LANlLjd8gns_okQP1vGb9g&oe=6558D9CF
instagram,"Africa's growth projection is either on an upward to downward trend, depending on who you ask and when.

However, throughout the year, the idea of Africa experiencing an economic downward spiral, albiet marginally, has been consistent. Be it the World Bank or the IMF, the projection on Africa's economic figures has been on the declining side.

According to the World Bank's September Africa Pulse report, economic activity in Sub-Saharan Africa (SSA) is predicted to have further slowed from 3.6 percent in 2022 to 2.5 percent in 2023, which is a downward revision of 0.6 percentage points from the prediction in the report's April 2023 edition.

The report notes that 28 of the 48 nations in Sub-Saharan Africa have had their growth projections for 2023 revised downward. Notably, the growth prediction for Sudan has been lowered downward by 12.5 percentage points due to the harm done to the nation's industrial foundation, as well as its educational and medical infrastructure, by the armed conflict that began there in April 2023.

With that said, the projected trend begs the question of what factors are responsible for the World Bank’s assessment. Some of the factors that have contributed to the downward trend include monetary and fiscal policy tightness in response to high inflation and fiscal unsustainability, high risk of debt distress, structural constraints such as energy and transportation bottlenecks, and rising conflict and violence manifested in a series of events such as coup d’états, protests, and heightened social unrest across Sub-Saharan African countries

Recent research on global growth phases suggests that Sub-Saharan Africa consistently has lower rates of poverty that are sensitive to economic expansion than other areas.

This lower elasticity appears to be caused by a weaker relationship between GDP and household consumption growth in Sub-Saharan Africa, which suggests that African countries need to experience higher growth per capita to match improvements in average living standards experienced by households in other regions.",,16,"{'like_count': 16, 'comment_count': 0, 'num_users': 166528}",Business Insider Africa,,2023-10-06 13:07:46,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/323917728_669588758296961_9094791412373829780_n.jpg?stp=dst-jpg_s150x150&_nc_cat=101&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=fZQ_TZXfWn8AX_BoFHx&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDbZtRC4Cxb3FQPKwEkvAWhIUA2U3aZsbgHcT_5VqYPMw&oe=655AC80D,https://www.instagram.com/p/CyDvejqsGmS/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386274851_1060169725325357_7711320566528636461_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=IcrX8CqfykYAX8zft0o&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAcp_EU7v532RecmAKKaUszbxaa5YhN98owTfSbekGbKQ&oe=65283D83
instagram,"“Are you building the best version of the same that you’ve seen before? Or are you in deep contemplation with yourself to ask how to build a better world? Because that’s what we need the designers, architects and planners for."" -Colette Pichon Battle, Taproot Earth

Monday afternoon was turned upside down this week when Dr. Andrea Dutton and Colette Pichon Battle delivered electrifying lectures that covered the physics of sea level rise and grounded our perspectives in the social and political histories of climate change.

Designing for the future requires a complete understanding of the histories and systems, both scientific and political, that have led to where we find ourselves today. Otherwise, we risk simply adding conflict to issues like displacement, job insecurity and urban heat, among others.

This is an Envision Resilience Speaker Series lecture you won’t want to miss. Tune in to the recording and join the call to imagine and design a more just world for all. Link in our bio.",,15,"{'like_count': 15, 'comment_count': 0, 'num_users': 902}",Envision Resilience Challenge,,2023-10-06 17:59:59,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/118287590_2654358184819331_1849956033835351159_n.jpg?stp=dst-jpg_s150x150&_nc_cat=100&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=9fFkI0g9E3QAX-DsQeD&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDf4kIgHKDGv_zsHdDUahEqtGdAYBJXeo8VHJP-HtdIfA&oe=655B2478,https://www.instagram.com/p/CyEQ6z5u2bP/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386587727_338522641895183_1988516713439816618_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=AOuyfTK_x7oAX_gl3cd&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDsAw--Z_C7EC3c7bPg3OcUdDhVaSxPg05t_yHoz-jr-Q&oe=65595E62
instagram,"""Dear Lord, we thank You for giving us Your mother as Our Lady of the Rosary. Help us to turn to her as our mother in all of our needs!

Our Lady of the Rosary, Pope Pius V turned to your intercession during a time of great conflict in the world. Battles were being fought between Muslim and Christian forces. Your intercession helped bring about Christian victory and helped bring about peace.

Please bring all of our needs before the throne of your Divine Son, and we particularly ask today that you pray for peace in our modern world!

Pray for us, that we may be eager to carry out God’s will in our lives and in the world. 

Pray that we may do all we can to preach the gospel to others.

And we especially ask in this prayer for (mention your intentions here).""

Our Lady of the Rosary, pray for us 🙏",,15,"{'like_count': 15, 'comment_count': 0, 'num_users': 1558}",Journeys of Faith,,2023-10-06 23:00:05,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/11357554_1081924585155472_405019789_a.jpg?stp=dst-jpg_s150x150&_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=E83nJcklQSkAX_xMvV-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCfVQRlmXnaCkggLc0fbs-wOoD-JfEbzHoZTl7WkDKvFQ&oe=655A15AF,https://www.instagram.com/p/CyEzQyxMzk3/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/385784174_719519970205450_1813971381401377197_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=XJRtdfgI5T4AX_EzwO4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA4DyjiJigLo2wf7pDCsxat0-SB3zm6Mp8ghjyFoubkUg&oe=655A9475
instagram,"Earlier this evening, I addressed the Huntington Beach Council to express my deep concerns about its proposed charter amendment, which  would impose new voter ID and ballot box monitoring measures that conflict with and violate state law. As I stated to the Council, while I normally do not like to interfere with local matters, I felt compelled to speak today, as this proposal is blatantly illegal and unnecessary, as there have been no evidence of voter fraud in HB or the OC in recent memory. This amendment, if passed, will cost HB taxpayers millions of dollars (including in litigation costs) and is a bad faith political stunt.",,14,"{'like_count': 0, 'comment_count': 14, 'num_users': 1620}",Senator Dave Min,,2023-10-06 03:38:12,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/351708354_1382632935852368_1356801992352601157_n.jpg?stp=dst-jpg_s150x150&_nc_cat=101&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=ptxbB8nTry8AX_p7gK8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC6sLgFiQwvZt98h1s6DIRixCeZ8kBytdFrE6vwW2uIUQ&oe=6559D4BF,https://www.instagram.com/p/CyCuS-Granp/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/387092425_17987060969516696_2273671825716700490_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=le8fL183QcoAX9W7cii&_nc_oc=AQn-pKAbrWofDALbScmLjSB07wZ0r1kKMP7kx0C_ZazNjHMJqpwOcb56hLOWTWT1pA4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAMzVsXaytSBOk2yaVZ2jHRXAS0Z2FsmKQ9HfrtWRgLTQ&oe=65594740
instagram,"Conflict arises once again, as Ba-reun and Oreum go through a series of cases related to alcohol consumption and take different stands.

#MsHammurabi 
📅 THU & FRI, 6.45pm (my/ph) | 5.45pm (id)
✨ Only on K-PLUS!
. 
. 
#kplus #kplusasia #law #romance #life #kdrama #kimmyungsoo #goara #sungdongil #ryudeokhwan #leeelijah #미스함무라비",,14,"{'like_count': 14, 'comment_count': 0, 'num_users': 8991}",K-Plus,,2023-10-06 04:00:09,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/27890686_406762843096546_9173268825280348160_n.jpg?stp=dst-jpg_s150x150&_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=OLT0QrwEINUAX9JoayK&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCiQuN6Ya_vDpLefvHBP0P-I5iH1IwqPggC1pwFH40BUw&oe=655B5A5F,https://www.instagram.com/p/CyCwzxgNabF/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/385074657_627033186276979_6354636123808042862_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=RtfXoNfYOlgAX8NCV0D&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCcLU6Z566dTjLWsKZZ3zdcTTSCmjpy1aiVUb7nUgWq8Q&oe=655B22CE
instagram,"*𝗧𝗪* If I’m being completely honest with myself, the only thing that’s kept me alive since high school is the fact that I’m scared of what would happen to my soul in the afterlife if I killed myself.

I don’t talk a lot about my mental health struggles, but sometimes I get a nudge to share from the deepest depths of my heart because my Inner Muse compels me to.

Today I want to share how my depression caused me to fail freshman year, lose out on one of my favorite jobs in early adulthood, and recently has shifted my work-life dramatically. 

Let’s start at the beginning.

In high school, the first waves of depression arose around 14 as I found myself floating between the cliques, not sure where I belonged or why I felt so different.

I was struggling with inner conflict that came from hiding my sexual identity.

I didn’t have any deep friendships, I was the black sheep of my family, and my neurodivergence made it hard to sit still and focus. I was failing multiple classes, and at one point I literally gave up. 

It was a perfect storm for a teenager to come to the conclusion that I’d probably be better off dead.

No one would really miss me, or so I thought.

I even got as far as making a plan to end it all with a full bottle of Adderall but a family friend actually ended up killing himself before I got the chance to off myself.

I saw how deeply his death affected me and the people around me.

It was enough for me to reconsider taking my own life and I somehow found the strength to push through high school- this was when I learned how to shape-shift and push my feelings down. 

It worked for a time until I eventually graduated and found some relief by learning to be more authentic.

I thought that would be the end of my depression, but I was not so fortunate.

Fast forward to 2016-17, I was working at a high school as an educational assistant for the Hawaii Department of Education.

To keep a long story short, I was having severe health issues that left me overwhelmed, exhausted, and glued to my bed- even when I knew I had to go out, “be an adult,” to take care of myself.

Continued 👇🏾",,13,"{'like_count': 10, 'comment_count': 3, 'num_users': 1812}",Intuitive Life Strategist 🔮 Hypnotherapist 🦉,,2023-10-06 21:14:31,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/287311338_974139226597152_9039483209229648356_n.jpg?stp=dst-jpg_s150x150&_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=NzTy7x7lPHwAX-vQT77&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBgkXYZuUeVibEuAb5cLvXlE84CGIHHSpjCoG-_45SuNA&oe=655B3572,https://www.instagram.com/p/CyEnLtoSzNO/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386309954_1471012240385511_9081846690006886602_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=BNLh12U85vUAX90R5wu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDlFNZKSlXZN1waQI8CaMfkiQ6ZLcJKGqrzaX2yScuBSQ&oe=653FDC54
instagram,"🌍 Join Malala Yousafzai on an inspiring journey through 'We are displaced'.

This Nobel laureate shares her refugee experience and those of courageous young women she's met. They've all had to rebuild their lives far from home and loved ones, escaping violence and turmoil.

Their stories, from Myanmar to Iraq, remind us that amidst mass displacement, war, and border conflicts, each of the more than 108.4 million displaced individuals is a dreamer seeking a safer, better world.

Discover 10 stories about people forced to flee, explore the full article ➡️ link in bio",,13,"{'like_count': 13, 'comment_count': 0, 'num_users': 4344}",UNHCR Belgium,,2023-10-06 06:00:38,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/400264908_1101996200971156_4757046554643414796_n.jpg?stp=dst-jpg_s150x150&_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=jxlOEjK423AAX8Aj1PK&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDhrHTXsFxWN3fq5RBX7KgaKskcMIHuN5ObBiC6UbyDFQ&oe=655AEC83,https://www.instagram.com/p/CyC-l8-sEo9/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/386253670_1031334048317379_2972177711834105663_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=Lvct_0iJfBcAX9D0qdZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDP4SNqtjUc94jT5zQYIv73bnkKE3E1sSWpkO56uz_Jiw&oe=65534EB0
instagram,"#OnYourRadar
Sudan has been in conflict for nearly 6 months, with more than 5.2 million people fleeing their homes. 90% of new arrivals to South Sudan haven’t eaten in days. 
“The @worldfoodprogramme is appealing for additional funding of more than $120 million to meet humanitarian needs at the border.”",,13,"{'like_count': 13, 'comment_count': 0, 'num_users': 5600}",War Child USA,,2023-10-06 16:04:23,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/11372334_120428334956565_1759023749_a.jpg?stp=dst-jpg_s150x150&_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=Vr9_CRtmEQoAX-Oe3WT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBJ_zmzp_238zNVQr4bv5H1VLXQPavPR6l8LczoKUotDg&oe=655B3409,https://www.instagram.com/p/CyEDrz4u25z/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/386361264_615747370633450_2762617078050215271_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=7JNOURqvOxMAX8hVtFI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCwJmfmroqBlNNiCLVR6UcsYZAdhDObHhLedYLAWfnjWQ&oe=655B406B
instagram,"""Consequential Urges"" written by Author Bruno Beaches

⭐⭐⭐⭐⭐

""Consequential Urges"" by Bruno Beaches delves into the turbulent world of Pablo, a man grappling with the weight of profound loss. Frustration and the pull toward violence lead Pablo to seek guidance from a psychologist in an attempt to regain control over his actions. However, the trajectory of his life takes an unforeseen turn, propelling him into a whirlpool of unintended consequences where his very existence hangs in the balance.

The narrative is a rollercoaster of emotions, effortlessly drawing readers into Pablo's tumultuous journey. The characters are skillfully portrayed, and the plot twists maintain an element of suspense, ensuring readers remain engaged and guessing throughout. The story provides a window into the human struggle, showcasing how even the seemingly unshakable can be pushed to their limits.

Consequential Urges tackles themes of loss, inner conflict, and the unpredictable aftermath of our choices. Bruno Beaches weaves a compelling narrative that serves as both a gripping thriller and a mirror to life's intricacies. This book challenges readers to reflect on the intricate nature of existence and the pivotal role our decisions play. For enthusiasts of thrillers that stir emotions and prompt introspection, this book is a must-read.

#book #review #reviews #reviewer #bookstagram #booklove #igreader #readerlife #bookreview #bookreviewer #bookreviews #bookstagrammer #loveforbooks #readersofig #reader",,12,"{'like_count': 10, 'comment_count': 2, 'num_users': 1874}",Bruno Beaches,,2023-10-06 10:34:17,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/363525301_1318385882398537_1014237560761841901_n.jpg?stp=dst-jpg_s150x150&_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=Zz51Y5LAqS8AX9YT3Ac&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCjKrOvGF5VBqs_3_nBxpFv7gzG6ZMkI4Q8xUdwi8LOCQ&oe=655A7490,https://www.instagram.com/p/CyDd6aTL-Cx/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386858716_850714066799810_444531117459735235_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=6ZKGV6UBB0gAX-daS7K&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCXy5PUK_Ouz1j72G1_c46CkAGV0RWG3TXdzVTMgxIvYw&oe=6537C96C
instagram,"Florian, Colombia ~ Part I
The story of a country, its conflict, and a new chapter. 

The U.S. State Department’s current travel advisory for Colombia is at level 3. “Reconsider travel due to crime and terrorism. Exercise increased caution due to civil unrest and kidnapping”. The Colombian conflict began in the mid 1940’s during the period known as La Violencia. Control of the land has undoubtedly been the primary factor for a war that is now considered the longest ongoing armed conflict in Latin America. The fighting primarily took place in the countryside, isolating entire communities and making access to many places impossible. But things have been slowly shifting since the mid 2000’s, giving way to a new era of exploration in one of the most biodiverse countries in the world. At the forefront of this movement is a small group of climbers that have dedicated the past decade to advancing the country’s standard of sport climbing in a place known as The Land of Open Windows. 

The town of Florian boasts a stunning view of a steep mountain rock face where a cascading waterfall drops hundreds of meters to the valley below from a cave called Las Ventanas de Tisquizoque. This ancient cave is one of four established climbing areas in Florian with the highest concentration of hard routes ranging up to 5.13+. The high-quality limestone mixed with the steepness of the routes and the three-dimensional feel of the movements make the climbing a truly joyful experience. Filled with stalactites, the river carving through the mountain, and the Andean jungle view from inside the cave makes the entire setting feel surreal. Not to mention the perceived remoteness that makes one feel like being on an expedition to some far-off corner of the world. 

(Written originally for Outdoor Retailer Magazine but never published because the magazine was discontinued last year. Anyone interested?)",,12,"{'like_count': 0, 'comment_count': 12, 'num_users': 4417}",Juan Diego Reyes,,2023-10-06 20:38:27,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/241097938_991820221653082_7788343376854513173_n.jpg?stp=dst-jpg_s150x150&_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=yLhtlYLAinUAX-qilgz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDuQm4nnkY91r5f2Pr_ydv4LoAofdhv6s19J2lJwKVfZQ&oe=655A6439,https://www.instagram.com/p/CyEjDhvJuDP/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386316105_2024546197912139_1942755259189164583_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=j_AvYEW7YL0AX8KDmCX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCpxt64wmZT7Z2JqJ97gCxq_n0jIOfXD2jTiPcXRliWaA&oe=6558D8B0
instagram,Sad news. Long Beach show at Supply & Demand is CANCELLED. Scheduling conflict. But TONIGHT at @theredwoodbarandgrill is still on w @streetwalkincheetahs @motorcityfever_thedogs @screamingbloodymarys @year_of_the_dragon ! Woo hoo!,,11,"{'like_count': 11, 'comment_count': 0, 'num_users': 1800}",The Streetwalkin' Cheetahs,,2023-10-06 18:45:16,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/279071608_1130068704449868_68039576328405149_n.jpg?stp=dst-jpg_s150x150&_nc_cat=100&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=TwUi1hlKTvcAX_UIqSr&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBoazaRHGKXq3oB8gRw8fKaafc-m0YVLMnKtdIXpr0EKw&oe=6559D3EA,https://www.instagram.com/p/CyEWGhUvf6V/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/386340831_18358171774078689_9008262433313174711_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=fJVkgWa5td8AX9Kmzpl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA9bDFyZWt9aM0A2CDDxaj2J8gstlmhW-2G50Jb8H6etw&oe=654AC801
instagram,"Empower Your Teens with Self-Protection Skills!

In today's world, it's crucial for teenagers to have the tools they need to stay safe and confident. That's why we believe in the power of self-protection training for teens.

At East Texas Krav Maga (ETKM), we offer specialized programs that teach valuable skills like Krav Maga, close-quarter fighting, and more. These skills not only enhance physical abilities but also boost self-esteem and awareness.

Benefits of Teen Self-Protection Training:
1️⃣ Builds confidence
2️⃣ Promotes discipline
3️⃣ Enhances situational awareness
4️⃣ Teaches conflict resolution
5️⃣ Provides a sense of security

Our program is dedicated to empowering teens and adults preventing violence. Join us in equipping the next generation with the skills they need to thrive!

Have questions or want to learn more? Feel free to reach out. Your teen's safety is our priority.  #TeenSafety #SelfProtection #EmpowerTeens #kravmaga #selfdefense #fightback #tylertexas #easttexas #fitness #fighting #fightbacketx #fightback #bluntobject #lawenforcement #firearmstraining #etkm #juijitsu #catchwrestling #grappling #hand2handcombat #israelicombat #realitybasedtraining #groundfighting #confindedspaces #closequarterfighting #armedcitizens #urbancombatives #knifedefense #knifefighting
linktree.com/easttxkravmaga",,10,"{'like_count': 10, 'comment_count': 0, 'num_users': 1281}",East Texas Krav Maga,,2023-10-06 16:27:54,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/383200985_1016626192870375_7767053699488819952_n.jpg?stp=dst-jpg_s150x150&_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=7OosYIewHoAAX9XaZRX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCTIDuBC-VhT-suq-s6Q53cONJpqqmGsrclEUUcO3CqQA&oe=655B2AC2,https://www.instagram.com/p/CyEGYWcsP7W/,https://scontent-sea1-1.cdninstagram.com/v/t39.30808-6/385027447_846515513972974_1116595888672365058_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=wPLZHtwO1vUAX9F8YNL&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCmFI2n-jaD4TYdVO-3wqu8f0AlwKTGMU2OgJTsY1_HUA&oe=654DB212
instagram,"** Tap the link in my bio— @dailyebookdeals —to go to my Amazon storefront with this and over 300 additional ebook deals! **

The Monsters We Defy by Leslye Penelope

DESCRIPTION:

“[P]itch perfect, with wit, romance, and a lovable found family.” ―Publishers Weekly (starred review)

“This smart and entertaining, magical heist novel hits all the right notes!” ―T.L. Huchu

NPR Best Book of 2022! Paste Best Fantasy Book of 2022!

“”Never make a deal with shadows at night, especially ones that know your name.”

Washington D. C., 1925: Clara Johnson can talk to spirits—a gift that saved her during her darkest moments, now a curse that’s left her indebted to the cunning spirit world. So when a powerful spirit offers her an opportunity to gain her freedom, Clara seizes the chance, no questions asked. The task: steal a magical ring from the wealthiest woman in the District.

Clara can’t pull off this daring heist alone. She’ll need the help of an unlikely team, from a handsome jazz musician able to hypnotize with a melody to an aging actor who can change his face, to pull off the impossible. But as they race along DC’s legendary Black Broadway, conflict in the spirit world begins to leak into the human one—an insidious mystery is unfolding, one that could cost Clara her life and change the fate of an entire city.

The Monsters We Defy is a timely and dazzling historical fantasy that weaves together African American folk magic, history, and romance.”",,10,"{'like_count': 10, 'comment_count': 0, 'num_users': 17238}",Erika,,2023-10-06 14:24:18,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/279786356_509578697319193_8824490435746245941_n.jpg?stp=dst-jpg_s150x150&_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=rmXmgMWCV78AX_9BzpS&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAUinqk2sBRE8QBHDUgOj7KdWKUTdSan-p7g3vx6Fa1Uw&oe=655A3C47,https://www.instagram.com/p/CyD4PIsL2d9/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386913710_287636537560803_3788144817563990708_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=W0ay-TdrJtwAX90thI4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCOAM5uH_JE4cC1M6ciofXkEkZyY0ZtKH5OisJfYEdOBA&oe=6527279F
instagram,HOME SOUTH SUDAN CONFLICT IN SUDAN AID WOEFULLY INADEQUATE FOR RETUR Aid woefully inadequate for returnees stuck in deplorable conditions in Renk,,9,"{'like_count': 9, 'comment_count': 0, 'num_users': 6047}",Jalelah Ahmed,,2023-10-06 01:59:05,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/401524555_729369802543041_2949638634022706413_n.jpg?stp=dst-jpg_s150x150&_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=O-0O0st7WykAX8LVQsI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAQhfU-aUCNFklTXFjgUDmyrL-frxGv_qisZhecfZlB4A&oe=655A5C76,https://www.instagram.com/p/CyCi89pORwh/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/386117331_1520221415388735_1525694995651107057_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=cjiN1iMta7UAX_dVXJo&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDEcxdwZncbZKI_I0X-oE6qSa2QQX90dGps-NRZZ80sCQ&oe=652E05E1
