"cleaned_text","created_at","total_interactions_count"
"Bring out children home","13",40203
"may we live to see the downfall of Israel","13",35009
"Israel is a genocidal state armed to the teeth with full backing from the United States and Europe. Its actions in Gaza are not because of Hamas attack on the settlements. That merely gave it a pretext to exterminate Gaza which it has long sought to do. Zionism has entered","13",30963
"You've got to love Patrick Kielty he nailed his closing words on Israel  Palestine on The Late Late show For those unaware his Dad John was shot dead by the UFF during The Troubles in N Ireland He knows what he's talking about and his words were powerful here. Kudos to him!","13",46136
"Health ministry in Gaza confirms 40 people were killed 150 injured by an Israeli airstrike that targeted Palestinians attempting to evacuate from Gaza as ordered by the Israeli army. Israel had ordered 1.2 million Palestinians to leave their homes in Gaza and head south.","13",20473
"If you are one of the people in the last few days who said Its complicated. Im still trying to learn whats going on. Or if you think a condemnation of Israel is antiSemitic please please please watch this if nothing else at all today.","13",29146
"The only reason Israel can possibly want to cut the internet in Gaza is because they plan to commit grave crimes against humanity this weekend. Surely everyone can see this?","13",43622
"A 13yearold Palestinian girl sends a message to the whole world to stop Israels aggression on Gaza.","13",24299
"There you have it. Israel's president Isaac Herzog makes the Israeli state's official position abundantly clear that the Palestinian civilian population have collective guilt. This is the mentality which throughout history leads to genocide.","13",38308
"An instructor athas been suspended for telling Jewish students to take their belongings and stand in a corner. The instructor said This is what Israel does to the Palestinians The instructor then asked How many people died in the Holocaust? When a student","13",34873
"Israel to completely cut off internet tomorrow in Gaza.","13",44606
"Israeli Intelligence Suddenly Knows Exactly Where Hamas Is Its interesting how last week Israel had no idea what Hamas was up to and yet this week they know every mosque school and hospital that Hamas is hiding in. When you live under an empire of lies youll be asked to","13",29880
"Israels 24hour notice that people in Northern Gaza must leave their land homes and hospitals is outrageousthis represents an attack on medical care and on humanity. We have consistently seen dehumanising language and this violence is a manifestation of that.","13",22634
"AlGhad TV presenter Mohammed Abdullah cries on the air after the scenes of Gaza children amid Israels ongoing onslaught on the Strip.","13",23183
"This network has been aiding terror and help spread violence across the middle east and Israel. It will be removed from Israel","13",38711
"The Jordanians have broken through the army cordon and are heading towards the border with Israel.","13",38150
"Good  bad news for those who want to cancel me for my opposition to Israel's ApartheidOccupation The good news is that I was cancelled in Vienna where on Monday I was to deliver the 2023 Otto Wagner 2023 Lecture organised by IKA Institute for Art and Architecture even","13",42661
"A reminder white phosphorus burns at nearly 1500 degrees Fahrenheithigh enough to melt metal. It burns humans to the bone and is illegal to use incivilian areas. This is the type of weapon Israel is using on a children's hospital in Gaza and it won't make headlines.","13",20860
"BREAKING Israel's military has given the AlAwda Hospital in Gaza two hours to evacuate","13",39265
"Protest against Israel in Jamia Miyan Islamia University. These are snakes living in our backyard. The government should identify all these students  book under UAPA. They're futurepotential terr0rists they do everything except study...","13",23726
"Israel is dropping in less than a week what the U.S. was dropping in Afghanistan in a year in a much smaller much more densely populated area where mistakes are going to be magnified said Marc Garlascoa former UN war crimes investigator. Stats ","13",25479
"Major demonstration about the war in Israel at the famous Shibuya Crossing in Tokyo. All of them supporting Israel. Noone supporting Hamas","13",53113
"Important message We call on civilians in Northern Gaza to evacuate the area and head towards the southern area of the Gaza Strip. Our fight is not with them. It is with the barbaric Hamas terrorist organization and we are trying to prevent civilian casualties and to keep","13",35109
"BREAKING Hamas intentionally targeted elementary schools in Israel instructed terrorists to seize hostages move them into Gaza and to kill as many people as possible maps and documents recovered from the bodies of attackers show.","13",22458
"Why I no longer stand with Israel and never will again","13",32430
"Over ten thousand are marching in the streets of New York City in solidarity with Palestine! Biden doesnt speak in our name! Cut all aid to Israel! FreePalestine","13",29072
"Again this is what you people are cheering onyou already know that this means Israel are going to commit the most horrendous war crimes in modern times over the next 2448 hours.","13",29081
"Tarek AbuArar an Arab Israeli doctor was on his way to his shift at the hospital when he stopped to help a person who appeared to be injured. This person was a Hamas terrorist who took Tarek hostage while shooting at civilians. He and a group of Hamas terrorists used Tarek","13",28455
"China is entering an active political struggle against the West Chinese Foreign Minister Wang Yi at a conference with EU representative Borrell spoke in support of Palestine saying that the Palestinian people have been oppressed by Israel for more than half a century. He also","13",24242
"Hamas military wing shows how it conducted with Israeli children while being inside the kibbutz of Holet in south Israel.","13",21149
"As EU leaders make clowns of themselves pretending to uphold international law while standing with Israel never forget Israel is a colony of Europe started by Britain backed by Europe  its other colonies. The Middle East is only unstable because we never leave it alone","13",21414
"The footage of the Palestinian convoy bombed by Israel minutes before the bombing has emerged The majority of the convoy appears to be made up of children and women In Israel's attack 70 Palestinians in the convoy were killed and more than 200 Palestinians were","13",18132
"WHO pleads for immediate reversal of Gaza evacuation order to protect health and reduce suffering WHO joins the widerin appealing to Israel to immediately rescind orders for the evacuation of over 1 million people living north of Wadi Gaza. A mass evacuation would be","13",24563
"Israel's president is denying the concept of innocent civilians on the brink of a major military offensive. A very bad sign.","13",25691
"Jordanian forces lined up at the border with Israel to prevent terror supporters from arriving and attacking. A luxury we didn't have in 1948 1967 or 1973.","13",40048
"BREAKING Israel set to cut off internet connectivity in Gaza from tomorrow","13",34829
"Gotta give credit to NYC Mayor Eric Adams for this phenomenal speech on Israel. Its a few minutes that everyone should watch.","13",31863
"BREAKING Israel telling 1.1 m people in Gaza to leave their homes within 24h 1. Who the hell do the Israelis think they are? 2. Leave where? Israel has blockaded Gaza. Cut all food and water. How humane! 3. Why don't the Israelis go home to Europe? They are colonizers","13",24059
"Look at each and every one of them. More than 1300 faces. More than 1300 lives. HamasISIS","13",22332
"SCOOP Hours after Israel ordered an exodus in Gaza State Department officials circulated internal warnings against 3 phrases deescalationceasefire end to violencebloodshed restoring calm It's the latest sign the US won't urge Israeli restraint","13",21434
"Islamabad polices new message to the public is that protesting for Palestine is a crime. LetUsStandForPalestine Last we checked Pakistans stance on Israel is very clear and that is the same as QuaideAzam Muhammad Ali Jinnah said in 1948 then why Pakistanis are not","13",16027
"NOW A Reuters camera appeared to be hit by a rocket in the vicinity of the LebanonIsrael border. A woman can be heard shouting I cant feel my legs!","13",23251
"GazaGenocide Will this be our last sunrise?! We are staying. Some families left to other areas also bombed by Israel. If we are bombed anyway many believe we must stay wherever we are but also to prevent another Nakbadisplacement of native Palestinians.","13",19428
"NEW Hamas is preventing civilians from leaving their homes after Israel warns of an impending strike Im told by a diplomatic source. This was confirmed by an additional source in Gaza City. A senior Hamas official denied this is happening when I asked via text message calling","13",27042
"Hamas has released a press statement in English. I have added subtitles below for accessibility. We need balanced reporting on the conflict in IsraelPalestineGaza.","13",14964
"Gazans are reporting that Israel began bombing people in their cars  then killed them on the way. Horror.","13",15383
"Israel wants to expel more Palestinians from their homes and lands in a single day than it did during the entire 1948 Nakba. More than 1.1 million Palestinians live north of the red line at Wadi Ghazzah Israel wants to relocate all of them to the south of it in 24 hours.","13",15131
"I just learned that my friend in Gaza Heba Zagout a great artist was killed by Israel.Her last words to me in a text wereWe are sitting with the children. There is bombing. I feel afraid.Her words were accompanied by these photos","13",18960
"Isreal runs an article talking about mutilated babies but the photo is of children Israel bombed","13",25182
"Right now in Times Square proPalestine activists are chanting Israel you cant hide. Were committing genocide. When did America become the kind of country that cheers on genocide radical extremism and terrorism? Im guessing it happened when Democrats opened the border","13",25591
"Where are the International Criminal Court to hold the Apartheid State of Israel to account for these horrendous War Crimes..? What does it say about the EuropeanUnion that wants to Stand with these lawless thugs..?","13",14852
"As the only member to serve with both the United States Army and the Israel Defense Forces I will always stand with Israel. Tlaibs got her flag. I got my uniform. Global Day of Rage my ass.","13",40398
"Mark my words When Israel moves into Gaza people will call for Israel to exercise restraint. Hamas showed NO restraint when it slaughtered innocent Israelis. Hamas is evil  must be eradicated. We must stand with Israelnot just when it is hit but also when it hits back.","13",33191
"The Times just released an article titled Israel shows mutilated babies while using Palestinian kids injured from the IDFs siege on Gaza. Despicable war crimes. Ht","13",17147
"President Putin said a ground attack in Gaza would lead to serious consequences for Israel. And most importantly the civilian casualties will be absolutely unacceptable. Now the main thing is to stop the bloodshed he said.","13",26131
"Israel has already dropped more bombs on Gaza in 6 days than the U.S.dropped on Afghanistan in 1 year. Now Israel is ordering over 1 million civilians to flee their homes. This is genocide and ethnic cleansing.","13",14247
"You want to see how the people in Palestine and Israel are doing? Just go to Snapchat. Israel is still partying. Palestine is under rubble. Pray for who? I stand with Palestine","13",21561
"In these difficult times all Arab and Muslim rulers should echo whatsaid when he was the PM of Pakistan When you talk of Israel and Palestine we need to think will we be able to answer God if we abandon those people who have faced every kind of injustice","13",15736
"Palestinian political prisoners are treated as slaughter animals and used guinea pigs from Israeli labs and in radioactive tests. Israel is a cancer !!!!! israelrealterrorist","13",13214
"Israeli Air Force strikes the very place where rockets were launched from the Gaza Strip. Israel targets terrorists  Hamas targets civilians.","13",20966
"Hamas is committing a double war crime! 1. Theyre firing missiles at Israel from concentrated civilian populations in Gaza and using them as a human shield putting their lives in danger. 2. Firing thousands of missiles at concentrated civilian populations in Israel. The","13",18714
"History repeating itself The Arabs of the Land of Israel have only one function left to them  to run away. Israeli Prime Minister David BenGurion October1948","13",16645
"Tiktoker calls for a black revolution to decolonize America in the same way Hamas decolonized Israel","13",21788
"They're saying Hamas targets but they're showing you entire city blocks reduced to rubble where 500 Palestinian children have been killed. This is terrorism. The Israeli military's terrorism is the greatest killer of children in all of Palestine  Israel combined.","13",16715
"In Nov 1998 the Clintons and the Arafats American and Palestinian first couples inaugurated the Gaza International Airport. Gaza also had a port and a casino planned. Hamas never accepted peace with Israel. To sabotage it Hamas launched dozens of suicide bombings between","13",19861
"THOUSANDS of Catholics process through New York in prayer in solidarity with our brothers in Israel. Jews and Christians against Evil incarnate.","13",24249
"McDonald's Israel said it's donating 4000 meals daily to the Israel Defence Forces and citizens. It's also offering a 50 discount for soldiers and security forces who come to restaurants. Meanwhile Israel has ordered a total siege of Gaza cutting off access to food water","13",15024
"In Israel you are not allowed to mention the Nakba  also known as the Palestinian Catastrophe. The Nakba was the destruction of Palestinian society and homeland in 1948 and the permanent displacement of a majority of the Palestinian Arabs. The term is used to describe both","13",18370
"The threat of an attack on Israel by Hezbollah from the north is growing rapidly. The group which describes themselves as the Lebanese Shia Islamist Political Party Militants is continuing to line up troops and heavy weaponry at the border between Lebanon and Israel.","13",18845
"Read the reports of any human rights group  Amnesty Human Rights Watch BTselem etc  on how the U.S. acted in Iraq in 2003 and how Israel has acted in Gaza in 2009 2012 and 2014 and then reread this sentence below.","13",19384
"Will the EU Presidentbe visiting Gaza as well..? Or do the lives of Palestinians not matter.? As of this morning447 Children and 248 Women have been killed in Gaza by the indiscriminate violence of the lawless Apartheid State of Israel  Are EU ok with that.?","13",14453
"These Israeli athletes have a message for you. Stand with them. Stand with us IStandWithIsrael","13",21490
"Pakistani regime arresting citizens protesting against the Gaza genocide by Israel.","13",13404
"BIG BREAKING NEWS  Israel tells UN to NOT preach morals. Israel 's harsh words for UN Israel said Humanitarian aid to Gaza? No electricity No water ","13",29326
"This will make it so the world is unable to see the slaughter of innocent women and children Israel is about to unleash","13",20448
"Israel wants being Jewish being a Zionist  a belief in israel to be interchangeable so that when people try to discuss colonialism in israel they can call you an antisemite.","13",19506
"Do you remember the evacuation calls by Israel via the UN and its spokesperson? they turned out to be a trap! A testimony from journalist Bisan in Gaza.","13",9713
"In internal documents Biden administration officials admitted that they knew that their policies funding Gaza would support Hamas. They chose to send the money and fund terrorism anyway. Biden officials must be held accountable for funding the terrorists that attacked Israel.","13",18789
"BREAKING Texas Republican Senator Ted Cruz is humiliated after he gets fact checked after trying for attack President Biden over Israel and Hamas fires off an angry responseand then his response ALSO got factchecked. It all started when Cruz falsely posted on XTwitter","13",16033
"The IDF will protect the people of Israel. Hamas indiscriminately slaughtered innocent Israeli civilians. Now Hamas is hiding behind the people in Gaza. That's why we're asking them to move. Because the IDF will protect the people of Israel.","13",23445
"Israel believes it has permission from the EU to ethnically cleanse a million human beings from the north of Gaza. It's now preparing to do so. Why? Becauseofficials are abusing their roles illegitimately declaring our unqualified support. This is a constitutional crisis","13",13731
"Hamas issued a statement right after Israel told Gazans to evacuate south saying it's nothing but a strategy of Israeli psychological warfare. Guess what The Palestinians who fled south were deliberately targeted in airstrikes. Hamas was right.","13",16671
"When my family and I arrived at the Tel Aviv airport to leave Israel on Sunday the airport head pulled me aside and said We need you all in Congress now. Yet Congress cant do anything to help Israel because the GOP cant pick a speaker. Its embarrassing and shameful.","13",25191
"Biden officials knew that sending American tax dollars to Gaza would fund Hamas's terrorism. He did it anyway. The catastrophe now unfolding in Israel is the direct and predictable result of explicit policy choices made by Joe Biden.","13",18405
"This is from Hyderabad! Indian Hijabi students  Indian students should be booked","13",12513
"The Mongol Hordes' Murder Plan Israel will annihilate all breathing life in the northern half of Gaza and then declare it Israel's new security zone.","13",14429
"Video from body camera of a Hamas terrorist at Music Festival in Israel. See how they are shooting at civilians hiding in toilets. Board says women's","13",12209
"JUST IN Al Jazeera Network Condemns Israel's Attack on the Press We condemn the new Israeli attack on the press that targeted Al Jazeera and international media. We extend our condolences to the journalistic family worldwide and wish a speedy recovery to all the","13",14705
"Our latest report on Gaza is extremely distressing  but this is the reality on the ground. At least 500 children have been killed so far and that figure will rise as Israels airstrikes  and the siege  continue. Please watch the full report here","13",10603
"The occupation forces gave orders to evacuate hospitals in the Gaza Strip! Why does the world turn a deaf ear to such aggressive act? I cannot imagine the ugliness and level of crime against humanity that Israel is committing now. This is a complete war crime. As a doctor","13",11267
"Israel IsraelUnderAttack IsraelAtWar IndiaStandsWithIsrael","13",24207
"In 2022 Russia's attacks on civilian targets and cutting off water electricity and heating during winter are war crimes. In 2023 Israel has the right to defend itself in any way  even by cutting off water and electricity in the Gaza Strip","13",11905
"Hello  Hope your are helping him in his Visa Processing to Israel.","13",16852
"Israel is going through one of their worst phases.. and so are people in Gaza All because of Hamas a terrorist organisation HamasisISIS","13",24813
"This morning I spoke with family members of Americans who are still unaccounted for following the terrorist attack in Israel. I assured them of my personal commitment to do everything possible to return them to their families. We won't stop until they're home.","13",25528
"While people of Gaza were evacuating to South they are being bombed by Israel! Inhumanity has reached its lowest point.","13",8956
"We are watching Israel commit large scale genocideethnic cleansing in real time with the US govt and much of the organized Jewish community justifying it defending it materially supporting it celebrating it and quite literally cheering it on.","13",13887
"In Madrid proHamas Muslims burn symbol Israel shouting Allah Akbar. In Europe we are full of these Islamic extremists and it's a huge problem. It's time for mass expulsions we can't waste any more time.","13",15401
"I get it. Its uncomfortable. I really wish I could say that Israelisnt committing war crimes in Gaza but if you look up the list of actions defined as war crimes and you look up what Israel says its doing not even what the Red Cross claims its doing but what the","13",14402
"This is more than a war over land this is a war of religion. It does not stop if israel is defeated it stops when every person who is not Muslim is killed. Christian Jew atheist.","13",20568
"The International Committee of the Red Cross rarely speaks publicly but it felt compelled to say the horrific attacks Israel suffered last weekend cannot in turn justify the limitless destruction of Gaza. It is 100 correct.","13",12999
"Egypt doesn't allow Palestinians to cross into Egypt. No Muslim countries want them. When Israel returned Sinai to Egypt Egypt refused to take back Gaza because Gazans are trouble wherever they are. Egypt's border with Gaza is 8.7 miles long and 20 feet high. Its made of","13",14427
"Amman Jordan right now. What was once Israel's wellbehaved Arab buffer state is now demanding Open the borders. GazaGenocide","13",12987
"The media wont tell you this but Israel ordered civilians living in northern Gaza to evacuate and move south only to bomb them on their way killing 70 and injuring 200. Where is the International Criminal Court?","13",10694
"God bless the Netherlands. God bless Israel.","13",21433
"We usually never post on Shabbat For us Shabbat is the holiest day of the week. But given the grave circumstances we will be sharing updates here. We pray for a peaceful and safe Shabbat for all of our brothers and sisters in Israel and around the world.","13",27878
"Israel now directing the entire civilian population of the top half of Gaza to move to the other half before a ground assault. Nearly the population of Dublin. In the next 24 hours. You gave a blank cheque for this . You do not speak for us.","13",12150
"The irony is that I can't find a single verified photo of an Israeli baby beheaded by Hamas whereas there are so many photos of Palestinian babies and children killed by Israel I can't even count them. Israel is lying and lying again to try and justify its massacre of Gaza","13",12287
"Its simple math even for Biden. Americans rescued from Israel 77 Rep Cory Mills 0 Biden Administration How with the full capabilities of the US Government cant Biden save a single American? Its Afghanistan 2021 all over again.","13",18092
"The United States stands with Israel in the aftermath of the acts of sheer evil perpetrated by Hamas.","13",32934
"Chelsea FC is enormously saddened by the huge loss of life following last weekends attacks on Israel. We stand with the Jewish community in London and around the world in the face of the rising tide of antisemitism which we have long campaigned against. We will join with our","13",46239
"It is time to end Israel's impunity and to insist on the same standards of equality justice and respect for international law that we demand of other states.  Eric Cantona","13",19491
"Republicans just sent us home for the weekend 1. Theres no Speaker 2. Israel is at war 3. Ukraine is at war 4. US faces another govt shutdown Bring the House back into session to vote on a Speaker. The country cant wait.","13",18392
"Instead of calling on Israel to stand down why not call on the terrorists to release their hostages and surrender?","13",24982
"Earlier today it was reported that Al Durrah Children's Hospital had to be evacuated because the Israeli military had bombed it with white phosphorus and now Israel is threatening to bomb Al Awda Hospital too. The war crimes are endless.","13",10036
"JUST IN Harvard President Claudine Gay defends the proHamas group at Harvard who blamed Israel for the Hamas terror attacks but does not endorse them. Hamas Harvard. We do not punish or sanction people for expressing proHamas views. The students who blamed Israel for","13",13791
"I can't feel my legs Journalist after Israel fires a shell at her and members of the press. There's no firefight. No Hamas. It's in South Lebanon. Westerners should know Israel the socalled democracy always treats journalists that are watching with deadly contempt.","13",8878
"Hungry Pakistani eating flag of Israel in protest against Israel.","13",15674
"Hero of Israel who saved an entire Kibbutz from massacre. Elia Natan Lilental the Rabbi of Kibbutz Sufa on Saturday morning identified two suspects from the window of his house he immediately realized that they were terrorists and eliminated them. Immediately after that","13",18917
"BBC journalists covering the attack on Israel were assaulted and held at gunpoint by Israeli police. A BBC spokesperson said journalists must be able to report on the conflict in IsraelGazafreely.","13",9935
"Children of Gaza! At least 1537 Palestiniansincluding 500 children  276 womenhave been killed and 6612 injured in the last 6 days of Israel's carpet bombing of Gaza. Israel has dropped more bombs on Gaza in 6days than what America used to drop on Afghanistan in a year.","13",7623
"Let us try to describe one of the possible scenarios of further escalation in the Middle East. The Palestinian uprising begins in the West Bank and East Jerusalem. Mahmoud Abbas cannot contain the situation and seeing Israel carrying out a fullblown genocide in the Gaza Strip","13",12871
"Everything ends in front of a crib carrying the remains of a month old baby burnt and beheaded alive. Morality conscience achievement progress kindness brotherhood evolution  everything. If Israel doesnt hunt down the demons who did this Israel doesnt deserve to exist.","13",12318
"Israel was 100 aware that cutting off power to Gaza would make it almost impossible for Palestinians to record and publish footage of its coming war crimes. They struck a fatal blow to citizen journalism in Gaza thereby blinding the whole world to what's happening there.","13",13026
"Israel killed my cousin her husband and their children. I will remember her as a smart young woman. She was a math teacher who cared so much about her students. She was kind respectful and down to earth.","13",13504
"The 8yearold poster boy of Israels national Covid vaccine roll out has died suddenly after suffering cardiac arrest while taking a bath. Israel is by far the country in the world that force vaccinated their citizens the most with the dangerous experimental injection. Why?","13",9851
"My friend in Gaza just told me Israel has advised 1 million civilians in the entire north strip to evacuate to the south. He said that will be impossible as theres nowhere for anyone to go. With no power everyones phone batteries are about to die","13",14273
"Being ProApartheid Israel in 2023 is similar in so many ways to being Pro Apartheid South Africa in 1983.","13",16534
"This is not 1948 when Zionists massacred and depopulated entire Palestinian villages in stealth. This is 2023 and Israel is depopulating the entire north of Gaza today on our TV screens while WW2's Allied Nations are arming it to the teeth. What dystopian reality is this?","13",9314
"My latest. I had to say this. We cannot stand by and watch Israel commit atrocities","13",13477
"People say to me Ann youre plugged in. What would it take to start WWIII? I tell them simply A president like Joe Biden. A president who shakes Israels hand while funding the terrorists who hate them. A president who allows terrorists from every faction to freely","13",13870
"The Israelis have struck Al Jazeera Arabic and Reuters crews in southern Lebanon killing a Reuters cameraman and severely injuring at least one AJA reporter. Wouldnt be the first time Israel has targeted journalists this heinous crime was fully backed by Joe Biden.","13",10489
"New York Times Hassan Nasrallah the leader of Hezbollah held an hourslong online meeting in March with an elite group of strategists from all the Iranbacked militias and told them to get ready for a war with Israel with a scope and reachincluding a ground invasionthat","13",9954
"This couple was supposed to celebrate their wedding in Israel but instead the Israel Defense Force deployed the man to defend his country. So instead they held the wedding in the base.","13",18955
"I just dont know when it happened that we could not share shock horror condemnation  civilians who would be harmed in response in Palestine. Just on a human level. Do better world.","13",20011
"The killings in Israel were appalling. But they were not by the population of Gaza. I desperately hope I am wrong. But I fear the world is about to stand by and many will cheer as a State commits an atrocity of generational proportions against innocents.","13",18425
"Chronology of Hamas Toilet Cleaners 1st they said  Israel is lying. There is no images of babies killed by Hamas. then they said Image is AI generated. Its not real Now they saying Images are released to shape public sentiment. This Hamas toilet cleaner has made a","13",11053
"This is what Israels democracy is really all about. War. Destruction. Genocide. Ethnic cleansing. Palestinians are the primary target but certainly not the only. Israel is an extension of the EuroAmerican project of imperialism. Standing with Israel means you stand against","13",11373
"How embarrassing. ProHezbollah Trump is clearly panicked by how damaging his attacks on Israel were. This is what weakness looks like.","13",13543
"Israel has ordered 1.1 million Palestinians in Gaza to evacuate which the UN says is impossible without devastating humanitarian consequences. I have called on the government to uphold international law and to not give Israel the green light to Gaza being obliterated","13",16301
"Farleft protesters occupied and vandalized the Boston offices of Elbit Systems a defense and weapons technology company that sells to Israel.","13",9361
"RIGHT NOW Hundreds of thousands of Israelis are running from their Shabbat dinner tables to bomb shelters as s sound across central Israel.","13",15299
"We are friends of Israel. When friends are under attack we stand by them. Israel has the right and duty to respond to Hamas act of war. We call for the immediate release of all hostages taken by Hamas.","13",22814
"ISRAEL IS STILL BOMBING GAZA. Israel has told a million people in northern Gaza to leave. Thousands are fleeing. But Israeli airstrikes have NOT stopped. This is not some humanitarian effort to save civilians. It's genocide. Killing them in their homes and while they flee.","13",8393
"Why muslim brotherhood not asking or requesting Hamas to return all the hostages back to Israel safely and then demand restoration of water  electricity? They won't! Why?","13",13305
"BREAKING NEWS  BBC journalist Noah Abrahams resigns from BBC after the network refuses to label Hamas as terrorists BBC said it's journalists are being assaulted  Israeli media","13",18332
"A Palestinian woman confronts a BBC reporter over the mainstream medias spin on Israels war.","13",7381
"Israel announced it will stop all internet services in Gaza from tomorrow.","13",8742
"JUST IN Amnesty International states We have verified that the Israeli military units striking Gaza are equipped with white phosphorus artillery shells We are investigating what appears to be Israel's use of white phosphorus in Gaza including a raid near a hotel in the","13",8689
"In 2014 during the span of 52 days the israeli occupation murdered 2250 palestinians. Today as part day of israels genocidal agenda we have lost over 1900 people and its only the 7th day. This is absolutely shattering","13",8101
"Israel is now planning the mass ethnic cleansing of Palestinians. It is not remotely practical even if it was ethical for Gazas population to flee their homes en masse. This is collective punishment a massacre all with the direct approval of Western governments.","13",13232
"Lessons from Hamas attack on Israel The fake Genocide of Muslims narrative in India will be used to justify Genocide of Hindus as language of oppressed My article today.","13",8249
"According toIsrael is committing pure acts of terror by cutting the electricity and water supply to Palestinians in Gaza?","13",9724
"Israel ordered 1.2 million Gazans to evacuate to the south  is now bombing that very south! This from the Nuseirat refugee camp where 90000 people live on 068 sq km plus 100000s of IDPs today No where is safe in all of Gaza! Over 1800 killed inc. 583 kids in 7 days...","13",5865
"Breaking ProPalestine protesters shut down a Chicago City Council meeting to try to stop a proposed resolution declaring Hamas terrorists for their massacres in southern Israel starting on Oct. 7. Police removed all of the public.","13",9042
"Paris. All over Europe. Millions of people who dont share our values. Who applaud butchers. Who defy freedom. We have to close our borders. And stop the further Islamization of our homelands. Israel Hamas","13",11385
"The number of bombs that Israel has dropped on the Gaza Strip in the last six days is equal to the number of bombs that America has dropped in Afghanistan in a year.  The Washington Post","13",6169
"Crematoria from the Sky Israel is once again using white phosphorus","13",7509
"Elect a Speaker End onevote motion to vacate Fund Ukraine Fund Israel Fund Taiwan Expel Santos Expel Menendez End the Tuberville blockade Pass the May debt ceiling budget End the impeachment inquiry End the weaponization committee","13",11707
"BREAKING Israel has officially informed the UN to evacuate its staff and advise civilians to evacuate to the southern part of the Gaza Strip The northern Gaza Strip must be evacuated within 24 hours. There are over 1 million civilians in that area. The request to","13",12103
"President Trump has released a new statement today about his support for Israel and all of his accomplishments for Israel and counter terrorism in the Middle East and America when he was in the White House. PRESIDENT TRUMP WILL MAKE AMERICA SAFE AGAIN!!! Trump2024 MAGA","13",9556
"The Arab countries that surround Israel are 600 times its size.. but somehow they can't find room for any Palestinians refugees.","13",13066
"destroying hamas will make israel more safe. destroying the lives of 2.3 million palestinians in gaza will make israel less safe. protecting the lives of civilians is a matter of basic humanity. its also in the self interest of israeli citizens.","13",17759
"Ordering 1.1 million people to evacuate an area in 24 hours is an impossible task. There are people who remain in hospitals in northern Gaza who cant be moved. Israel must rescind the order abide by international law  prevent mass atrocities against the Palestinian people.","13",16238
"May 23 2017  Israel Museum On behalf of the United States we pledge to stand by you and defend our shared values so that together we can defeat terrorism and create safety for ALL of Gods ChildrenAll decent people want to live in PEACE and all humanity is threatened by","13",10286
"As a Republican party we can not once again nominate a fool like this to be our nominee and get him anywhere near the presidency of the United States. Chris Christie blasts Trump for his attack on Israel.","13",13630
"And here it is the moment an Israeli air strike targeted a civilian vehicle fleeing to the south of Gaza. They are targeting internally displaced Palestinians. Israel is lying.","13",6584
"Watering down the facts in Gaza. Israel facilitated the construction of sewage treatment and desalination plants and deployed a wastewater pipeline that connected Gaza to a treatment facility in the nearby Israeli city of Sderot.","13",7364
"MSNBC has quietly taken 3 of its Muslim broadcasters out of the anchors chair since Hamass attack on Israel. My story and this  internal tension among NBCU staff over how to talk about last weeks attack and whats going on in Gaza","13",9789
"BREAKING Israel expresses 'deep disappointment' regarding China's statements regarding recent developments. The Chinese demand is an independent Palestine within the 1967 borders","13",12099
"Israel has informed the UN that 1.1 million people have 24 hours to leave the northern Gaza strip. You know how you read about ethnic cleansing and genocide in history books and wonder how could it happen? That's how Drumming up anger to achieve full dehumanization.","13",9028
"Dear Terrorist Hamas If youre as strong as you claim stop hiding in Gaza and come out and fight Israel thats if you care about Palestinian lives and want to spare collateral damage. But killing Israeli babies party goers and scores of noncombatants then running away","13",13377
"Every single politician pundit and talking head who has spent the last week bloviating that Israel has a right to defend itself the coming bloodshed is 100 on your hands. And we won't let you forget it.","13",8569
"Everyones yeah yeah its bad that Israel cut off Gazas water and electricity but and then justifying it immediately without even asking how and why Israel is allowed to have any control over the water and electricity of Palestine!","13",11754
"SCOOP MSNBC has quietly taken three of its Muslim broadcasters out of the anchors chair since Hamass attack on Israel last Saturday amid Americas wave of sympathy for Israeli terror victimsreports.","13",8585
"Israel just killed a Reuters journalist in South Lebanon Reuters didn't bother mentioning this using passive language to say he has been killed while working in south Lebanon How disgusting. He gave his life and they're too afraid to report the truth bc it upsets Israel","13",7568
"Its possible to totally condemn actions of Hamas as I do  guarantee safe passage out for medical care ceasefire Palestine","13",13913
"insanely grim how the conversation is now why won't egypt let gazans in as though israel committing ethnic cleansing is simply a force of nature","13",22841
"Journalists literally throwing tantrums to defend Israel.","13",9536
"Israel has given Al Awda Hospital in Gaza just two hours to evacuate. Our staff are still treating patients. MSF unequivocally condemns this action the continued indiscriminate bloodshed and attacks on health care in Gaza. We are trying to protect our staff and patients.","13",7471
"If you want to know what real real bias is its when they call Palestinians terrorists but Israel have broken every international law in broad daylight with no repercussions.","13",8520
"do you still believe Israel? isnt all the fake news you see to brainwash you enough? havent you seen the truth yet? wake up","13",8522
"BREAKING Donald Trump unleashes a disgusting Truth Social post blaming the Hamas terror attacks in Israel on Democrats for allegedly stealing the 2020 election. This is as low as it gets... Once again making the deaths and suffering of others all about himself Trump claimed","13",8576
"BREAKING Israel has killed one Reuters cameraman and injured 3 journalists as it continues to drop bombs on South Lebanon. Israel is targeting journalists in Gaza and Lebanon because it doesnt want the world to know about its atrocious war crimes.","13",6890
"I have arrived in Israel withto express our solidarity with the Israeli people in the wake of the horrific Hamas terrorist attack.","13",16846
