"cleaned_text","created_at","total_interactions_count"
"People claim that the lack of craters at the AlAhli Hospital in Gaza rules out an airstrike by Israel. But JDAM includes the MK.83 GBU32 does have an airburst mode which does not produce a crater. It kills using shrapnel shockwave and fireball from the explosion 12","18",23110
"A little girl survives after being pulled out from under the damage of an Israeli air strike in Gaza.","18",25040
"Your taxpayer dollars are being used to fund a genocide in Gaza. Israel does not deserve one penny from the US taxpayer!","18",25080
"This is a Fake ass Gaza accent and stupid script. I will be using this script to show my students as an example of horrible scripts.","18",26525
"Another Gaza hospital is hit tonight after last night's massacre with a highvelocity missile of the kind only Israel has. Is this hard to understand? When Israel said it was going to treat every person in Gaza like a 'human animal' like a terrorist it wasn't joking","18",15336
"OGC Nice have suspended Youcef Atal until further notice after a social media post regarding the ongoing situation in Gaza. Mainz suspended Anwar El Ghazi on Tuesday.","18",61966
"Ceasefire now! Led byhundreds of American Jews take direct action in DC against US politicians complicity in Israels attacks on Palestinians in Gaza","18",21656
"Propagandized man attacks United Nations volunteers raising money for the crisis in Gaza while saying Ill fuing kill you say Palestine one more time!","18",24987
"Israels Digital Spokesperson ADMITTED that Israel bombed the Gaza Baptist Hospital in a sinceDELETED post. Here is PROOF that he was appointed by Netanyahu to serve as Israels Digital Spokesperson just four days ago. Something tells me he wont have a job much longer!","18",20240
"Targeting complicit companies can help stop Israels GazaGenocide. BDS calls for a boycott of Israeli and international companies that are complicit in Israel's genocide in Gaza apartheid and other violations of Palestinian human rights. BoycottIsraeliApartheid","18",13279
"The situation in Gaza is desperate. Please let everything possible be done to avoid a humanitarian catastrophe. The possible widening of the conflict is disturbing. Let the weapons be silenced let the cry for peace be heard from the poor from the people from the children!","18",31143
"Are Biden  Co. Sane? Joe Biden just announced 100 million for humanitarian assistance in Gaza and the West Bank. Despite his idiotic caveat that we will have mechanisms in place so this aid reaches those in need not Hamas or terrorist groups even Biden knows all too","18",20596
"Hi everyonethinks Hamas bombed their own Hospital in Gaza Comment below what country you think bombed it!","18",39421
"Israel fired the rocket at the Gaza Baptist Hospital  they are lying about it. They lied to you about COVID. They lied to you about Russiagate. They lied to you about the Ukraine War. They lied to you about 40 beheaded babies. Now this. Welcome to the misinformation war.","18",21424
"ANOTHER United Nations Gaza school holding refugees in the AlMaghazi camp has been hit by an Israeli air strike according to Palestinian sources. Last weeks Israeli air strike on a UN school in Gaza killed 30 students and 11 UN staff members. Crimes against humanity.","18",18099
"As U.S. Ambassador Michelle Taylor speaks to the UN Human Rights Committee many members just turned their backs in protest of the U.S. supporting Israel's genocidal attack on Gaza.","18",28252
"IOF raid a Palestinian shop in occupied Jerusalem force the vendor to open his phone to check whether there are posts supporting Gaza subsequently arresting him. Nazi style","18",15871
"About the Gaza hospital blast The version saying it would have been caused by Palestinian rocket misfire is gaining traction online and among OSINT communities. A thread showing weaknesses in this version and why an Israeli bombing is highly more plausible. 1x","18",19669
"Breaking Bombings near another Gaza hospital  the AlQuds Hospital in Gaza city.","18",14877
"For those just coming online it's become increasingly clear that It was a hospital parking lot and not a hospital that was hit in Gaza. The cause was a faulty rocket fired by Islamic Jihad. The death toll was likely in the dozens not the hundreds Hamas knew all this","18",20488
"NEW VIDEO PROOF Israel bombed the Gaza Baptist Hospital! Video analysis shows an Israeli jet in the air at the time of the bombing. The evidence is UNDENIABLE","18",15250
"For those peddling the idea that Israel wasn't behind the rocket strike on the Gaza hospital all of the following would need to be true 1. Palestinian groups have managed to bypass Israel's siege and get their hands on very hitech weapons completely undetected by Israel. 2.","18",18052
"The details of the autopsy and condition of Wadeas body made the horror worse. But as we buried Wadea everyone had the same sentiment For what have all of the now 1500plus children in Gaza been killed? Every last one of them is as beautiful and worthy of the outpouring of","18",20490
"We are dying by the hundreds every day. Anybody there","18",16196
"For those that still doubt whether Israel bombed the hospital in Gaza or not please watch this ","18",19776
"lsraeli airstrike hits a UN school in central Gaza.","18",11607
"Biden 'Israel did not bomb the hospital it was done by them'. Hamas and Islamic Jihad are the enemy of the Palestinian people. Israel Gaza","18",21172
"NEW Rep. Rashida Tlaib starts 'crying' in front of a crowd after accusing Israel of bombing the hospital in Gaza. The outburst from Tlaib was much different than her 'response' when she was asked by a reporter about the people who Hamas brutally killed in Israel. Instead of","18",23506
"I am living the fifth war as a twenty four year old in Gaza. All I need is less trauma.","18",19705
"We need more of this! Spain's Minister of Social Rights Ione Belarra calls on the Spanish government to cut ties with Israel and impose sanctions in response to the ongoing genocide against the people of Gaza.","18",15439
"Israel has the ability to kill everyone in Gaza but hasn't because they don't want to kill civilians Hamas wants to kill everyone in Israel but hasn't because they don't have the ability to kill as many civilians as they want to See the difference?","18",26035
"Dont let the internet wars over the hospital bombing distract from the fact that Israel has already been attacking refugee camps mosques marketplaces schools UN facilities apartments and yes numerous health facilities in Gaza. This is genocidal.","18",14282
"The USA just vetoed a ceasefire resolution to deliver humanitarian resources to Gaza at the UN.","18",23323
"Agam Gagi Berger 19 from Kibbutz Nir Oz was we supposed to meet her father for lunch on Saturday October 7th. She was last heard from on October 7th crying on the phone from a safe room and then spotted in a video being taken to Gaza by HamasTerrorists. Share this and","18",16866
"The Senate Intelligence Committee reviewed intelligence related to the attack on alAhli hospital in Gaza. Based on this information we feel confident that the explosion was the result of a failed rocket launch by militant terrorists and not the result of an Israeli airstrike.","18",18300
"Hundreds of asylum seekers rioted in the Samos asylum center in Greece after news about the strike on the hospital in Gaza. This is the same asylum center where large groups of migrants celebrated on the first day of the Hamas attack on Israel.","18",20045
"Saying Israel should follow international law but refusing to condemn Israel for blatantly violating international law isn't just hollow. It's an insult to the Palestinian people indiscriminately killed in Israel's brutal bombardment of Gaza.","18",18723
"Palestinian mother embraces her child after being killed in an lsraeli air strike in Gaza.","18",12536
"You guys are right. Israel would never bomb a hospital. Its not like five days ago they hit a childrens hospital in Gaza with white phosphorous or anything. Israel issued those evacuation orders to 22 hospitals in the past week because they were worried Hamas would bomb them.","18",30062
"These protesters in the US Capitol are calling for ceasefire in Gaza. Why are right wing accounts on Twitter condemning them? We need PEACE not more WAR! I dont care what political party these protesters align withthey are correct!","18",17732
"Republicans want war against Gaza. Democrats want war against Russia. Communists like me want war against the American deep state who are lying us into more foreign wars. We are not the same.","18",27876
"NEW Two senior US officials claim an independent assessment of the Gaza hospital explosion shows a misfired Palestinian Islamic Jihad group rocket hit the hospital. NBC suggests that satellite imagery of the blast shows it wasnt as destructive as originally thought. Much of","18",18755
"Palestinian girls mourn their father who was killed in an lsraeli airstrike on Gaza.","18",11828
"Showing loyalty to everyone is showing loyalty to no one. Benzema denounced Israel and supported Gaza publicly. This guy is playing it safe with the matrix. Keep celebrating Christmas you Scouse bast4rd","18",19164
"Channel 12 provides a new video of the hospital strike in Gaza","18",20281
"Drop everything and listen to this British Palestinian doctor in Gaza now! Unconditional support to Israel enabled this massacre and is allowing this genocide to take place.","18",13543
"We are calling for everyones attention to be informed and educated on the ongoing situation that is taking place in Gaza. Thousands of innocent civilians have had their lives ruined robbed and taken. Gaza has gotten its water and electricity cut off and Palestinians are","18",12566
"US Congresswoman Rashida Tlaib ADMITTED that ISRAEL BOMBED the Gaza Baptist Hospital. we may not agree on much but thank you for standing for the truth about this horrific WAR CRIME!","18",16251
"Someone helpfully corrected my language. Im no longer referring to Gaza as an open air prison. That implies the residents committed crimes other than just being born. It is a concentration camp","18",17132
"At least 700 people have been arrested in the occupied West Bank and occupied East Jerusalem since Israels war in Gaza began","18",9927
"Diaspora Jews stand with the Palestinian people. HAPPENING NOW Hundreds of American Jews are holding a sitin at Congressand we wont leave until Congress calls for a ceasefire in Gaza. As thousands of U.S. Jews protest outside over 350 are inside including two dozen","18",12960
"The hospital in Gaza was never bombed . CCTV footage proves that the rocket misfired after it was fired from a cemetery behind the hospital. I have the footage with the time stamp. It shows a rocket not an aerial bomb. Meanwhile large accounts online that are likely","18",13295
"He said this 2 hours ago and suddenly Egypt is opening borders to let humanitarian aid into Gaza never mind footballer hes a special human being","18",33273
"Last week the President of Israel suggested that Palestinian civilians in Gaza are legitimate targets. Are you really that surprised that they bombed the hospital filled with civilians?","18",14063
"Even if we were forced out of Gaza the world would remain silent.","18",16430
"Israel lives while you commit heinous war crimes in Gaza  innocent Palestinians die","18",18643
"My kid Rakan is telling me that the building next to us will be bombed. Gaza","18",17521
"Hundreds of primarily Jewish protesters are currently in the Capitols Cannon building staging a sitin protest calling on Biden and Congress to push for a ceasefire in Gaza. Theyre slowly being arrested.","18",14588
"If you posted about the Gaza hospital bombing when you thought it was Israel but you cant bring yourself to say a word when you found out it wasnt Israel you need to take a deep look inwards.","18",22910
"Tonight in London after our vigil and in the pouring rain thousands are praying together in mourning for those who have been murdered in Gaza. A powerful moment.","18",13614
"Islamic Jihadists are responsible for the tragedy yesterdaya hospital in Gaza was struck by a misfired rocket. LTG Herzi Halevi the IDF Chief of the General Staff shares an important message to combat the false claims made against the IDF in the last 24 hours.","18",17273
"Delhi University student protestors set ablaze Israeli flags to protest the atrocities in Gaza.","18",18528
"Everyone should watch this investigation by Channel 4. They dismantle Israelis claims one by one about the hospital bombing in Gaza last night","18",11967
"We EXPOSED the 40 beheaded babies lie. We EXPOSED the Gaza Hospital lies. We EXPOSED the Israeli caged kids lie. Now they are trying to cancel me and get me BANNED. Subscribe to my X Premium for 3 to help me EXPOSE more war lies.","18",24226
"Venezuela has just sent a plane with 30 tons of humanitarian aid for the people of Gaza! True solidarity with Palestine against the Israeli war crimes!","18",15730
"JewishAmericans occupy Congress to demand an immediate ceasefire and a free Palestine. Because Jews have always been part of an anti Zionist movement and US support for Israel is not about protecting Jews. Gaza Genocide Ceasefire FreePalestine","18",13031
"Amichai Shindler and his family of six children live on Kibbutz Kerem Shalom less than 100 meters from the southern tip of Gaza. On October 7 the family ran to their saferoom when Hamas burst into their house. Amichai held the fortified rooms door shut tight as his wife and","18",16273
"Based on what I've seen it was done by the other team.. Biden on Israeli bombing of the Baptist Hospital in Gaza. We remember what happend last time he claimed to have seen something.","18",17666
"Within 12 hours of Israel massacring patients and doctors at Al Ahli hospital in Gaza we shut down Israel's military drone factory. Israel used drones for last night's massacre. Drones produced in the UK. This must end! Rishi Sunak is a war criminal!","18",11157
"I went on a major Arab network late last night. The anchor asked this as a matter of fact Why did Israel hit AlAhliHospital in Gaza? I answered I haven't yet seen evidence proving that Israel did it. However even if it were Israel Biden tomorrow will double down on","18",18466
"The US has just vetoed a Brazilsponsored resolution in the UN Security Council to facilitate humanitarian aid to Gaza. Biden is becoming equally responsible for the genocide of 2.3 million Palestinians in Gaza.","18",10094
"Possible impact crater at the Ahli Hospital in Gaza roughly 1x1 meter maybe 30cm deep.","18",23810
"While we continue to collect information our current assessment based on analysis of overhead imagery intercepts and open source information is that Israel is not responsible for the explosion at the hospital in Gaza yesterday.","18",14967
"No U.S. tax dollars to the Gaza Strip. Hamas is holding American hostages and Biden wants to fund them? I challenge every Republican running to step up to the plate and oppose Bidens 100 million gift to Hamas.","18",20928
"Silence Zionist we just want peace in Gaza. Stop pushing WAR PROPAGANDA!","18",20791
"A mother hugs her child who was killed by Israeli occupation airstrikes in Gaza","18",12448
"False! Mistranslated quote from they're saying to we're saying. He's describing a RUMOUR not evidence These are NOT Hamas operatives unless Israel provides their full names! I reported on Hamas for a decade  lived in Gaza most of my life that's NOT how they talk at all!","18",11619
"Some quick thoughts on why large parts of the mainstream media keep slipping up on GazaIsrael and why it was the same at times with Covid The main reason is a failure to keep pace with modern news gathering techniques but theres more.","18",14135
"I strongly condemn the bombing of the AlAhli Arab Hospital in Gaza by Israeli forces resulting in the loss of many innocent lives including women and children. In this urgent situation the global community must intervene and stop these violations of international laws and","18",6922
"Media coverage For the last time ever a bereaved Palestinian mother hugs her little kid killed by an Israeli airstrike in Gaza.","18",7287
"!!!! Urgent  A new massacre and war crimeby the Zionist entity as it bombed an UNRWA school in Maghazi!!!! GazaGenocide IsraelTerrorist ZionistTerrorist","18",6385
"when theyre begging you for votes next year remember that it was a democrat who let them genocide and annex gaza.","18",20576
"Israeli airstrikes bombed a bakery in Gaza that supplied bread to 100000 people.","18",7431
"Israeli MK Merav Ben Ari member of the centrist liberal Yesh Atid party says The children of Gaza brought it upon themselves. Nazi","18",8862
"Earlier I spoke with President Abdel Fattah AlSisi of Egypt to deepen our coordination on urgently delivering humanitarian assistance for civilians in Gaza. Together we'll work to preserve stability in the region prevent escalation and set circumstances for durable peace.","18",21716
"As more and more evidence emerges suggesting that Hamas was responsible for the hospital attack in Gaza the world's concern about the alleged 600 deaths in the incident is going down. As if their lives only matter if they were victims of Israeli strikes. No accountability for","18",13960
"BREAKING President Biden scores a huge foreign policy win as he finally convinces Israel to allow humanitarian aid to flow across the border from Egypt into Gazagiving relief to the embattled starving thirsty Palestinians. Israeli Prime Minister Benjamin Netanyahu said","18",12962
"Breaking An Israeli airstrike targeted the entrance of an UNRWA school where thousands of internally displaced persons are taking refuge. The school is located in Khanyounis in the southern Gaza Strip a place Israel asked residents to move to.","18",6776
"BREAKING Israeli Channel 12 admits it was an Israeli airstrike on the hospital! Ohad Hemo Israeli TV's Palestinian Affairs reporter admits Israel is responsible for last night's bombing of the BaptistHospital in Gaza resulting in hundreds of civilian casualties.","18",8048
"The war criminal enterprise known as Israel? its finished says Scott Ritter. The humanitarian crisis? Theres been one for 75 years for PalestiniansFollowIsrael Palestine Gaza","18",8818
"The claim on Israel's fake audio that the missile came from a cemetary behind the hospital does not match the video that Israel presented in which it comes from a different direction. They bombed the hospital lied about it then continued bombing Gaza while this was discussed.","18",9992
"JUST IN  UK Prime Minister on Gaza Hospital Bombing Information from Hamas should be treated the same as information coming from the Kremlin.","18",23163
"More innocent people in Gaza killed by a misfired Hamas rocket. This time on an UNRWA school. Since the beginning of Swords of Iron over 7100 rockets have been launched at Israel. Approximately 610 fall short within Gaza. When they fall in Gaza there is no early warning","18",11239
"Since were talking about the occupation banning Palestinians from foraging wild plants. We need to talk about Gazas fishermen who are not allowed beyond 3 nautical milesor they get shot and have fishing trip quotasonly 10 imposed on them fishing gear and boats also are","18",9366
"BREAKINGUnited States National Security Council has just released this statement publicly.This statement is based off of all available data currently. The IDF is NOT responsible for the explosion at the hospital in Gaza yesterday. The assessment is based off of the","18",11938
"Daylight. The AlAhli hospital in Gaza still stands. Local footage shows all buildings intact. There are no rescue workers pulling bodies from rubble. There are no bodies. There is no rubble. A tragedy happened. Innocents died. But it wasn't as reported yesterday.","18",13463
"Bombing near a school in Khanyounis injuries reported. I was in this school in 2014. Gaza","18",9565
"The people of Gaza are a proud people. Many don't want to leave and shouldn't have to. But for those displaced who want to leave there should be a worldwide refugee scheme. Scotland is willing to be a place of sanctuary and be the first country to take those refugees.","18",14808
"WATCH ProPalestinian hoard stages insurrection inside US Capitol yelling proPalestinian incantations with massive banners reading LET GAZA LIVE with occupying halls used by Congressmen and staff","18",10025
"A CNN reporter a BBC reporter and an Israeli commando are captured by Hamas in Gaza. The leader of the terrorists told them that he would grant them each one last request before they were beheaded. The CNN Reporter said Well Im an American so Id like one last hamburger","18",12159
"There is a savage truth they dont want you to hear. Israel is a terrorist state carrying out a genocidal campaign in Gaza with the full support of the West. They must be stopped. Never again is now.","18",7367
"10 Palestinians killed from bakri family 7 children 3 women in an lsraeli airstrike. Gaza","18",7981
"Strange how Met Police will turn up to the family home of Dr Ghassan AbuSittah harassing his wife and kids asking why he's in Gaza  He is one of the worlds leading specialists in craniofacial surgery facial aesthetics cleft lip and palate surgery and trauma related","18",9142
"The United States has just vetoed a Brazilian resolution at the Security Council calling for a humanitarian pause to Israel's relentless bombing of 2 million Palestinians half of whom are children trapped in Gaza without water gas and electricity. The resolution includes a","18",8419
"so weird that this russian war crime of bombing a ukrainian hospital with a 500kg bomb did not get more outrage and media coverage than the Hamas failed rocket on the Baptist hospital in gaza ...","18",10113
"The Israeli government should immediately end its total blockade of the Gaza Strip that is putting Palestinian children and other civilians at grave risk. The collective punishment of the population is a war crime.","18",7655
"Despite it being proven wrong that Israel bombed a hospital in Gaza Rep.breaks down in tears at a proHamas rally outside the Capitol repeating the claim Israel bombed a hospital.","18",12976
"EXCLU Top State Dept official Josh Paul has resigned over Biden's approach to Gaza. In his first interview he told HuffPost I've had my fair share of debates and discussions and efforts to shift policy... It was clear there's no arguing with this one.","18",10980
"Were here to say not in our names and never again. And well continue our civil disobedience until Congress calls for a ceasefire in Gaza or until they force us to leave.","18",11740
"On Monday Richard Madeley compared Gaza to Nazi Germany and said that Palestinian children were unavoidable collateral damage. On Tuesday he insinuated that a UK Palestinian MP knew about the attacks because she was Palestinian. Today Wednesday he should be fired.","18",12124
"After 5 hours of waiting my relative couldnt buy bread. Gaza","18",10069
"I received this picture about the story of the Khayyat family one of the families who were martyred in Gaza","18",6830
"The same corporate war propagandists who sold us bogus photos of beheaded Israeli babies the Ghost of Kyiv the Douma chemical deception Viagrafueled Libya troops and Kuwaiti incubator babies are now telling us not to believe our eyes in Gaza. The definition of gaslighting.","18",8620
"BREAKING Palestinian health ministry says Gaza death toll has risen to 3478","18",8382
"Were antiZionist Jews  we see genocide unfolding in Gaza...There is no other word to describe the pageantry of death embraced by Israels politicians. We're DEMANDING the US stop military aid to the Israel IMMEDIATELY. Our oped in the Guardian.","18",7060
"Who was behind the Gaza hospital blast  visual investigationreports.","18",7980
"All Palestinians who sought shelter in the Baptist hospital church in Gaza have been killed. No or survived Israel","18",4963
"JUST IN U.S. Vetoes UN Security Council Resolution on Gaza Israel The United States has vetoed a UN Security Council resolution on Gaza and Israel. Russia's delegate to the United Nations expressed that everyone who opposed their draft resolution for a ceasefire in Gaza","18",9343
"Thousands protest in solidarity with Palestinians and Gaza in Athens Greece.","18",8381
"The loss of life at AlAlhi Arab Hospital in Gaza is horrific and must mark a turning point.","18",7796
"Whatever hit the hospital in Gaza it wasnt an airstrike. Even the smallest JDAM leaves a 3m crater. Widespread surface damage and total lack of cratering inconsistent with an airstrike.","18",10959
"We call on President Biden to address the injustices and impunity at the root of the current crisis so that both Palestinians and Israelis can enjoy human rights in peace and security. President Biden must also cease US unreserved support for Israels actions in Gaza and the OPT","18",6826
"THREAD A deadly blast hit Gaza yesterday. Hamas blamed Israel. The media rushed to parrot their claims. Evidence suggests they were lies. Here are the outlets who carried water for a terrorist group to smear Israel","18",8462
"According several U.S. Defense Officials they now believe to have Direct Evidence that it was a MisfiredRocket launched by the Palestinian Islamic Jihad which Destroyed the AlAhli Arab Baptist Hospital in the Northern Gaza Strip last night.","18",11899
"Soaddressed a crowd of Hamas supporters outside the Capitol lied and told them that Israel bombed a hospital in Gaza and then these protesters stormed the Capitol. When will she be impeached and charged with felonies by Jack Smith?","18",10962
"so weird that all the epic OSINT GeoLocate Bellingcat objective neutral factchecking accounts always find evidence that shows Russia is guilty of everything in Ukraine and that Israel is guilty of nothing in Gaza. It's almost like they're funded by the CIA for a reason","18",11123
"Im LIVE on the Senate floor to block Republicans from passing legislation that would deepen the humanitarian catastrophe in Gaza and dramatically undermine Israels security.","18",7674
"Exclusive  In light of the recent targeting of the Baptist Hospital in Gaza the Israeli governmenthas quickly disavowed its involvement attempting to distort the narrative by linking the incident to Hamas. By conducting a comprehensive analysis of the events","18",5095
"Today we took out a fullpage ad in the New York Times calling on Biden to facilitate an immediate ceasefire in Gaza and stop sending the Israeli military more weapons. We're calling for a ceasefireand bringing our message to 740000 print subscribers.","18",7462
"Huge bombardments are taking place in the areas around PRCS Al Quds Hospital in Gaza city which is sustaining damages and shrapnels inside the buildings of PRCS and constituting high threat noting that more than 8000 IDPs are taking refuge at PRCS. NotATarget WarCrimes","18",4171
"Powerful Attendees made a bold statement by turning their backs on US Ambassador Michelle Taylor at the UN Human Rights Committee session today protesting Americas full support for Israels genocide in Gaza.","18",6883
"The whole world must know this is how they brainwash you through their false media!! FreePalaestine Gazagenocide ZionistTerror GazaHospital PalestineGenocide Gaza","18",5593
"BREAKING The Times reports thatBiden has given 'private backing' for the ground invasion of Gaza","18",8699
"Drone footage showed destruction at Gazas Nuseirat refugee camp as the conflict between Israel and Hamas enters its 11th day.","18",5264
"This is so important. This inspiring Israeli journalist spoke out against the slaughter of innocent people in Gaza. He came under attack from right wing extremists  and has fled his home. Make sure the world hears his voice.","18",5070
"NewsAsked what made him confident the Israelis werent behind the hospital strike in Gaza President Biden says The data I was shown by my Defense Department.","18",10821
"News anchor spills Shocking Truths about Israel Gaza  claims the changes in lineup were coincidental. Ht","18",5160
"A second ceasefire in Gaza was proposed at the United Nations 12 countries voted  YES 2 countries abstained 1 country VOTED  NO That one country is the USA Because the USA is a permanent member of the United Nations Security Council they have the power to","18",4219
"BERAKING Shortly after Biden meets Israeli war cabinet Israel announces it will allow the entry of humanitarian aid to Gaza from Egypt Israeli officials say","18",7588
"Innocent Israelis were the victims of a terrorist attack that resulted in the largest loss of Jewish lives since the Holocaust. Now we know that the tragedy at the Gaza hospital was not caused by Israel.","18",13708
"BBC Verify has been analysing video footage still imagery eyewitness accounts and views from experts to establish what caused last night's deadly blast at Gaza's AlAhli hospital. This is what we've found so far.","18",5405
"There are bad faith actors on all sides of this conflict. Why I respect human rights groups likeis that they call out abuses wherever they see them. Today they have 2 reports suggesting Hamas committed war crimes and that Israels Gaza blockade is also a war crime.","18",6652
"ALLAH HU AKBAR! In response to UK support for Israeli aggression on Gaza Muslims gathered to recite Quran pray and perform dua outside Downing Street. Prayers are the weapon of the believer  GAZA IS NOT ALONE! Gaza London DowningStreet Vigil","18",5418
"2. Israel panicked. It can carry out massacres of defenselesspopulations but it can't fight ground wars. It has dreaded a ground war in Gaza let alone fighting the Party of God 3. Israel begged Biden to visit to protect it from a secondfront war","18",7869
"4. When Israel carried out the hospital massacre Biden agreed to lie about the attack only if Israel agreed to cease its genocidal plan in Gaza and allow in humanitarian aid","18",7524
"BREAKING In a HUGE diplomatic win President Biden has announced that Egyptian President Sisi has agreed to open Gaza border crossing to allow in 20 trucks with humanitarian aid. Once again President Biden's leadership makes a difference.","18",6303
"BREAKING President Biden just announced Egyptian President Sisi has agreed to open Gaza border crossing to allow in 20 trucks with humanitarian aid. President Biden is once again leading to protect innocent civilians from the brutality of war.","18",5176
"State Dept official resigns in protest of Biden Admin policy re Israels assault on Gaza. Read his letter","18",3984
"List of war crimes qualifying as genocide committed by Israel in Gaza since 7th October 2023. GazaGenocide","18",2287
"Dear Sir Gaza doesnt need the socalled Mourning which is a custom unknown in Islam. It needs Turkey's political  military power to intervene in one way or another to make them stronger. No time for feelings of sadness but rather everything raises spirits against zionists.","18",3652
"The Israeli air strikes against civilians in Gaza continue . GazaEvacuation Gazagenocide IsraeliNewNazism","18",2211
"6. Biden will now be praised for his statesmanship in standing by Israel and enabling humanitarian aid to enter Gaza.","18",7511
"New A State Department official overseeing US arms transfers abroad has resigned in protest of the Biden administrations policy on the IsraelGaza conflict He posted his resignation letter on his LinkedIn in full here","18",3423
"this is not my usual content obviously but im just so pissed for anyone who didnt watch the UN emergency conference there was a vote for ceasefire to help provide humanitarian aid to gaza and the United States was the ONLY country to vote no.","18",3998
"Israel continues to strike Gaza tonight. Notice the flares in both as well as the sound.... exactly the same as those in the hospital bombing","18",2699
"Just as we demand an end to genocide in Gaza we must put the same effort into dismantling the systems of Zionism apartheid and colonialism that brought us to this moment.","18",3697
"Heavy Israeli Forces bombardments from air sea  land have continued. Israeli Air Forces continued to strike southern areas despite the directive for people in Gaza to move south. Water remains a key issue  people will start dying without water","18",2027
"Some sold their eeman over doubtssome sold it over traumathen you have the people of Gaza","18",4188
"US is alone in the UNSC again. 121. They're the only nation to block the vote for humanitarian aid into Gaza. They vetoed it because no one else  not one nation  supports them to block humanitarian aid. Have they got no shame and heart at all?","18",1708
"UKs 4News exposes Israels lies about the Gaza hospital bombing in less than 60 seconds.","18",2547
"I have been waiting to see enough details emerging in reference to the Gaza hospital incident. It is one of the very good instances how valuable the OSINT community is and how fast but also coolheaded they pick up the fragments of evidence. I have especially to salute","18",5647
"An investigation conducted by Channel 4 UK points out numerous fallacies in Israels claim of A misfired Islamic Jihad rocket hit the hospital in Gaza.","18",3488
"It will be Day 13 of Hamas Terror attacks in Israel. No global protest to release 199 hostages with Hamas in Gaza. No global headlines asking Hamas terrorists to release the hostages. No UN resolution or emergency diplomacy in Middle East to secure safe release of all hostages.","18",3113
"We have the power to stop the ongoing atrocities against Palestinians. We refuse to standby as the Israeli government commits genocide against Palestinians in Gaza. STOP THE GENOCIDE OF PALESTINIANS Free free Palestine! As Jews we stand with the Palestinian people until","18",2577
"From Israeli police interrupting journalists onair to nearly a dozen journalists killed in the Gaza Strip in just 10 days heres 4 ways journalists covering the violence in the occupied Palestinian territories and Israel have been silenced.","18",1742
"We will not leave until the official position live up to the size of the disaster. Amman stands for Gaza.","18",2354
"They painted a mural of George Floyd in Gaza City. Hamas BLM DSA and academic decolonizationsame ideology same bloodlust.","18",3625
"Israeli airstrikes have bombarded Palestinian refugee camps inside Gaza. Its largest city Gaza City is more tightly packed than New York City with more than 650000 people living within its 18 square miles. Follow for live updates","18",2070
"BREAKING HUNDREDS OF PROPALESTENIAN PROTESTORS BREACH CAPITOL HILL Proponents of the Palestinian cause have gained unauthorized access to the Cannon House Office Building on Capitol Hill where they are passionately advocating for a cessation of hostilities in Gaza 'Let","18",3524
"70 of them are women and children according to the Gaza Ministry of Health. More than 12000 others are wounded. An estimate of 1300 are still stuck under the rubble and debris of their bombed homes including more than 600 children. StopBombingGaza stopisraelwarcrimes","18",1514
"Arrested Jewish protesters both inside and outside building sing to FREE FREE GAZA! and FREE FREEPALESTINE! The message is clear.","18",2601
"In the end Biden did what I feared he would do and then some. He announced the US is providing 100 million in humanitarian aid to Gaza and the West Bank. This is all money to Hamas. He said that if Hamas seizes the supplies he coerced Israel o permit to enter Gaza then","18",2281
"Sources are beginning to confirm our worst suspicions that Netanyahu's farright government is planning to launch a ground invasion of Gaza imminently. This will inevitably lead to mass killings of Palestinian civilians and escalate regional conflict.","18",2523
"Ireland seems to be the only country that has no fear to speak it's mind. Ireland God bless you. GazaHospital GazaGenocide PalestinianGenocide FreePalestineFromIsrael","18",2553
"In terms of young voters turning sour Gaza could do to President Biden what Vietnam did to LBJ.","18",5298
"500 AmericanJewish activists reported arrested at the U.S. Capitol while protesting Israel's war in Gaza and demanding an immediate ceasefire in what is being deemed the largest Jewish protest in solidarity with Palestinians in U.S. history","18",2415
"Who is responsible for the attack on Baptist hospital of Gaza? A thread 1X The impact site can be analyzed with the images released by Palestinian authorities and Israel regime. A projectile impact can be clearly seen on the entrance of the parking lot of the hospital","18",1897
"BBC Gaza hospital Whatvideo pictures and other evidence tell us about AlAhli hospital blast  BBC News","18",1635
"A mass Islamic prayer was held outside the prime ministers residence in London to protest the Gaza hospital compound bombing. It was blamed on Israel. The gathering shut down traffic on Whitehall.","18",3046
"Who in their right mind can watch Hamas terrorists commit atrocities brutally murder civilians kidnap children  then protest Israels right to defend itself??? Lets get a few things straight 1. Israel does not occupy GazaHamas does. 2. Stop with the absurd","18",3456
"Israel has informed another hospital in Gaza it will be BOMBED. Israel ordered all doctors to evacuate the hospital and abandon their patients. The hospitals director responded We will not leave the hospitalexcept to heaven. GazaGenocide","18",1861
"I hate sharing images of dead people but I just saw 6 little kids their lifeless faces gray with dust lying on a single stretcher as a doctor yelled for the world to end the killing. They were all members of the Bakry family whose home was bombed in southern Gaza today.","18",1988
"Today I informedmy colleagues that I haveresigned from the State Departmentdue to a policy disagreementconcerning our continued lethalassistance to Israel. Senior State Department Official Resigns Over Biden's Gaza Policy","18",2271
"Congresswoman Rashida Tlaib telling protesters on Capitol Hill that Israel bombed the hospital in Gaza","18",2834
"Hundreds of Londoners gathered outside Downing Street the office of UK Prime Minister Rishi Sunak to hold a vigil for the victims of the Israeli airstrike on the Al Ahli Hospital in Gaza","18",1441
