all_fd601ea4e86b84c636ab557a9002657928071086f3c592fa5d1a6c7759efa03c,,,,,,,,,,
platform,Tweet,Sentiment,,,,,,,,
youtube,"Israel Hamas War Update : इजरायल पर हमास ने किया हमला। हमास ने गाज़ा से इजरायल पर दागे  5 हजार रॉकेट। इस हमले के पीछे और कोई नहीं फिलिस्तान का आतंकी संगठन हमास है. इतना ही नहीं हमास ने इस अटैक को 'ऑपरेशन अल अक्सा फ्लड' नाम दिया है. इजरायल के विदेश मंत्री ने गाज़ा के लोगो से घर में रहने की अपील की. इस ख़ास रिपोर्ट में देखिए  इजरायल पर हमले की खौफनाक तस्वीरें 

Israel Hamas War Update: Hamas attacked Israel. Hamas fired 5 thousand rockets at Israel from Gaza. The person behind this attack is none other than the Palestinian terrorist organization Hamas. Not only this, Hamas has named this attack 'Operation Al Aqsa Flood'. Israel's Foreign Minister appealed to the people of Gaza to stay at home.

#israelhamaswarupdate#breakingnews #israelhamasconflict 
#breakingnews 

About Channel:

ज़ी न्यूज़ देश का सबसे भरोसेमंद हिंदी न्यूज़ चैनल है। जो 24 घंटे लगातार भारत और दुनिया से जुड़ी हर ब्रेकिंग न्यूज़, नवीनतम समाचार, राजनीति, मनोरंजन और खेल से जुड़ी खबरे आपके लिए लेकर आता है। इसलिए बने रहें ज़ी न्यूज़ के साथ और सब्सक्राइब करें | 

Zee News is India's most trusted Hindi News Channel with 24 hour coverage. Zee News covers Breaking news, Latest news, Politics, Entertainment and Sports from India & World.
-------------------------------------------------------------------------------------------------------------
You can also visit our website at: http://zeenews.india.com/hindi

Download our mobile app:  https://bit.ly/ZeeNewsApps

अब दिन की हर बड़ी ख़बर से रहें अपडेट, फॉलो करें ZEE News का WhatsApp चैनल: https://bit.ly/3ESf64y

Subscribe to our Youtube channel: https://www.youtube.com/c/zeenews/

Watch Live TV : https://youtube.com/live/TPcmrPrygDc

Like us on Facebook: https://www.facebook.com/ZeeNews/

Follow us on Instagram: https://www.instagram.com/zeenews/?hl=en

Get latest updates on Telegram: https://t.me/s/zeenewshindi1",,1325898,"{'comment_count': '2740', 'like_count': '9841', 'view_count': '1323158'}",Zee News,,2023-10-07 20:04:00,,https://www.youtube.com/watch?v=MwUzdneklEU,https://i.ytimg.com/vi/MwUzdneklEU/default.jpg
youtube,"A primeras horas de la mañana, miles de cohetes fueron disparados desde la Franja de Gaza hacia Israel. En ese momento y aprovechando el factor sorpresa, combatientes del grupo Hamás entraron a territorio israelí atacaron bases militares y tomaron decenas de rehenes. El premier israelí declaró el estado de guerra y en el transcurso de la jornada se han intercambiado misiles desde ambos territorios.

🔔 Suscriba a nuestra cadena en YouTube: https://f24.my/YTes
🔴 En VIVO - Siga FRANCE 24 aquí: https://f24.my/YTliveES

🌍 Nuestro sitio: https://www.france24.com/es/

Únase a la comunidad Facebook: https://f24.my/FBes
Siganos en X (Twitter): https://f24.my/Xes
Descubre las noticias en imágenes en Instagram: https://f24.my/IGes
Recibe las últimas noticias en Telegram: https://f24.my/TGes",,476077,"{'comment_count': '398', 'like_count': '2321', 'view_count': '475679'}",FRANCE 24 Español,,2023-10-07 23:40:24,,https://www.youtube.com/watch?v=9aYW_zjwNNc,https://i.ytimg.com/vi/9aYW_zjwNNc/default.jpg
youtube,"Israel-Palestine LIVE: ""We Are At War"", Declares Israel's Netanyahu

Israel declared a 'state of war' and launched air strikes on Gaza strip. This came after Hamas launched a  rocket attack that Palestine's Hamas militants claimed was only their ""first strike"".

---

Israel | Palestine | Benjamin Netanyahu | Hamas Militants | Gaza | Israel-Palestine War | Firstpost | World News | Latest News | Global News | International News | Trending News

#israel #palestine #benjaminnetanyahu #hamasattack #israelpalestine #gaza #firstpost #worldnews #latestnews #globalnews #internationalnews #trendingnews

Firstpost is an Indian news and media website. Get all the incisive opinions, in-depth analyses and other visual stories that matter to you and the world right here on this channel. 

Subscribe to Firstpost channel and press the bell icon to get notified when we go live.   
https://www.youtube.com/@Firstpost

Follow Firstpost on Instagram:
https://www.instagram.com/firstpost/ 

Follow Firstpost on Facebook:
https://www.facebook.com/firstpostin/ 

Follow Firstpost on Twitter: 
https://twitter.com/firstpost",,1525489,"{'comment_count': '2856', 'like_count': '10074', 'view_count': '1522633'}",Firstpost,,2023-10-07 15:27:46,,https://www.youtube.com/watch?v=cvd1NJZ1asU,https://i.ytimg.com/vi/cvd1NJZ1asU/default.jpg
youtube,"O grupo extremista islâmico Hamas divulgou neste domingo (8) imagens do que eles descrevem como um ataque na fronteira de Gaza com Israel.

O vídeo mostra homens armados explodindo e invadindo o que seria a passagem de Erez.

Intergrantes do Hamas mataram pelo menos 600 israelenses e feriram mais de 2.000 em um ataque surpresa lançado por por terra, água e mar no sábado (7). Também levaram mais de cem reféns israelenses para a Faixa de Gaza. Israel revidou com ataques aéreos e matou 413 palestinos, incluindo 20 crianças, além de deixar 2.300 feridos, de acordo com o Ministério da Saúde palestino.

Assine a TV Folha
https://goo.gl/EBg4ag

Leia mais na Folha
https://folha.com/dazfvx9n

Instagram
https://www.instagram.com/folhadespaulo/",,268099,"{'comment_count': '573', 'like_count': '1417', 'view_count': '267526'}",Folha de S.Paulo,,2023-10-08 20:51:01,,https://www.youtube.com/watch?v=umlHFwtrJw8,https://i.ytimg.com/vi/umlHFwtrJw8/default.jpg
youtube,"The number of Israelis killed has surged to 659 since Hamas launched its surprise attack on Israel. 
Civilians and members of the security forces were ambushed in towns along the frontier with Gaza. 
At least 370 Palestinians have been killed in Israeli air strikes on Gaza.

Diana Buttu is a lawyer and former legal advisor to the Palestinian Liberation Organisation. 
She joins us live from Haifa.

Subscribe to our channel http://bit.ly/AJSubscribe
Follow us on Twitter https://twitter.com/AJEnglish
Find us on Facebook https://www.facebook.com/aljazeera
Check our website:  https://www.aljazeera.com/
Check out our Instagram page: https://www.instagram.com/aljazeeraenglish/
Download AJE Mobile App: https://aje.io/AJEMobile

#Palestine #Gaza #Israel #GazaWar #GazaUnderAttack #Hamas #AlAqsaFlood #طوفان_الأقصى",,325312,"{'comment_count': '1690', 'like_count': '4415', 'view_count': '323622'}",Al Jazeera English,,2023-10-08 16:45:00,,https://www.youtube.com/watch?v=iEplSugcLkE,https://i.ytimg.com/vi/iEplSugcLkE/default.jpg
youtube,"O primeiro-ministro israelense, Benjamin Netanyahu, declarou que ‘o Estado de Israel está em guerra’. O movimento islâmico palestino Hamas lançou, neste sábado, uma ofensiva geral contra Israel a partir de Gaza. O exército israelense confirmou que o Hamas sequestrou 'soldados e civis'. O Brasil, que atualmente ocupa a presidência do Conselho de Segurança da ONU, anunciou neste sábado que convocará ""uma reunião de emergência da organização"".

Gostaria de saber mais sobre a oferta da AFP ou licenciar um vídeo que tenha assistido em nosso canal? Clique aqui, por favor 👉 http://u.afp.com/wvnr 
Obs: Os serviços e conteúdos da AFP são exclusivos para uso profissional",,1749843,"{'comment_count': '0', 'like_count': '15325', 'view_count': '1749843'}",AFP Português,,2023-10-07 16:30:25,,https://www.youtube.com/watch?v=0m11vbnS_DU,https://i.ytimg.com/vi/0m11vbnS_DU/default.jpg
youtube,"Israel está en guerra tras el ataque de Hamás desde Gaza y en redes sociales circula un video del momento exacto en que se activó la alarma en playas de Tel Aviv.
#alarmaguerra #AlarmaIsrael #AtaqueIsrael",,453141,"{'comment_count': '554', 'like_count': '2528', 'view_count': '452587'}",Imagen Noticias,,2023-10-07 20:30:01,,https://www.youtube.com/watch?v=PD-ciBbWIG4,https://i.ytimg.com/vi/PD-ciBbWIG4/default.jpg
youtube,"Hamas là nhóm chiến binh của Palestine đang kiểm soát dải Gaza, một vùng đất ven biển đông dân Palestine và là nơi sinh sống của hơn 2 triệu người.

#tinnong #báo_tuổi_trẻ 

- Tin tức nhanh: https://tuoitre.vn
- Video nóng xem tại: https://video.tuoitre.vn
- Tin thời sự: https://tuoitre.vn/phap-luat
- Tin tức thế giới xem: https://tuoitre.vn/the-gioi

Kênh thông tin chính thức và duy nhất của #Báo_Tuổi_Trẻ trên YouTube.
 
Tin tức nhanh nhất, mới nhất, nóng nhất đang diễn ra ở Việt Nam và thế giới về: thời sự, kinh tế, chính trị, xã hội, giáo dục, thể thao, văn hóa, giải trí, công nghệ, nhịp sống số, pháp luật, du lịch...

#TuoiTre #BaoTuoiTre #TinNong #Thời_Sự #ThoiSu #Tuổi_Trẻ 
-----------
Đăng ký kênh xem thêm nhiều chuyên mục hấp dẫn khác:
https://bit.ly/3k1RCAR
Facebook: 
- https://facebook.com/baotuoitre
- https://facebook.com/Truyenhinh.BaoTuoiTre
Bản quyền nội dung thuộc về báo Tuổi Trẻ.
--------------------
TÒA SOẠN BÁO TUỔI TRẺ
- Địa chỉ: Số 60A, Hoàng Văn Thụ, Phường.9, Quận Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam
- Điện thoại: (84.8) 3.997.3838
- Website: http://tuoitre.vn
- Email: tto@tuoitre.com.vn
- Đường dây nóng: 0918.033.133 - (84.8) 39.971.010",,310534,"{'comment_count': '0', 'like_count': '1282', 'view_count': '310534'}",Báo Tuổi Trẻ,,2023-10-08 04:30:10,,https://www.youtube.com/watch?v=KRq84lf1JAY,https://i.ytimg.com/vi/KRq84lf1JAY/default.jpg
youtube,"Apoio de emergência para os cidadãos do sul de Israel
Pix 12.130.494/0001-08 (CNPJ)
Organizado pelo ""Fundo comunitario Israelita do Rio de Janeiro""
Banco Itaú (341)
Agência 6137
CC: 096837

IMPORTANTE:
100% do dinheiro doado será revertido para as familias que perderam quase tudo. Na reconstrução das casa queimadas e destruídas e ajudar os sobreviventes a recomeçarem suas vidas.
Nenhuma doação é muito pequena. 

Nossas redes sociais:
Instagram https://www.instagram.com/israelcomaline/
Facebook https://www.facebook.com/IsraelcomAline
Telegram https://t.me/israelcomaline
Tiktok https://www.tiktok.com/@israelcomaline
Pix alinetourism@gmail.com

Caixa postal para correio no BRASIL:
Para: Aline Szewkies 
Avenida Ipiranga, 7464, Conjunto 408 - Cond. Rossi Business Park - 
bairro Jardim  Botânico - Porto Alegre/RS, CEP 91530-000.

Caixa postal para correio em ISRAEL:
To: Aline Szewkies
P.O. Box 4096 Jerusalem - Israel - zipcode 9104002

––––––––––––––––––––––––––––––
Music by Scott Buckley - released under CC-BY 4.0. www.scottbuckley.com.au
––––––––––––––––––––––––––––––
#jerusalem #israel #israelcomaline",,2687303,"{'comment_count': '22896', 'like_count': '261439', 'view_count': '2664407'}",Israel com a Aline,,2023-10-07 21:43:33,,https://www.youtube.com/watch?v=2ff56bC_rgA,https://i.ytimg.com/vi/2ff56bC_rgA/default.jpg
youtube,"HUNDREDS of revellers had gathered for the music rave near Kibbutz Re'im, close to the Gaza Strip, to celebrate the end of the Sukkot religious holiday.

The festival soon turned to chaos as Palestinian terrorists fired rockets and gunshots into the crowd of unsuspecting festival-goers.

Footage circulated on social media showed hundreds of people screaming and crying as they tried to flee.

Footage circulated online shows the harrowing moment a young woman is snatched by Hamas terrorists and dragged away as she pleads for her life.

The woman was at a festival in the desert when the militants dragged her away on a motorcycle as she begged ""Don't kill me"".

The Sun newspaper brings you the latest breaking news videos and explainers from the UK and around the world

Become a Sun Subscriber and hit the bell to be the first to know

Read The Sun: http://www.thesun.co.uk
Like The Sun on Facebook: https://www.facebook.com/thesun/
Follow The Sun on Twitter: https://twitter.com/TheSun
Subscribe to The Sun on Snapchat: https://www.snapchat.com/discover/The_Sun/1633225139
#israel #palestine #gaza #war",,1754538,"{'comment_count': '5730', 'like_count': '7136', 'view_count': '1748808'}",The Sun,,2023-10-08 16:30:03,,https://www.youtube.com/watch?v=G2NxoGNXVq8,https://i.ytimg.com/vi/G2NxoGNXVq8/default.jpg
youtube,"Las milicias de Gaza han lanzado un ataque sorpresa contra Israel sin precedentes, con la infiltración de decenas de hombres armados y una intensa descarga de cohetes: más de 2.200 en unas cinco horas. Se trata de una operación inédita ―principalmente por su carácter combinado y por el número de hombres armados que han logrado penetrar en territorio israelí― y ha causado al menos cinco muertos y un centenar de heridos. Horas más tarde, decenas de cazabombarderos israelíes han bombardeado la Franja. “Ciudadanos de Israel, estamos en guerra. Y la ganaremos”, ha asegurado el primer ministro, Benjamín Netanyahu, en su primera intervención. El Ejército ha declarado el estado de preparación para la guerra y movilizado a miles de reservistas.

El líder del brazo armado de Hamás, las Brigadas de Ezedín Al Qasam, Mohammed Deif, ha defendido en un vídeo la operación como una respuesta a los “ataques” a la Explanada de las Mezquitas de Jerusalén, habitual foco de tensión, y el endurecimiento de la situación de los presos palestinos. “Es más grande de lo que la ocupación [Israel] piensa”, ha señalado, al bautizar la operación como Diluvio de Al Aqsa, en referencia al nombre de la mezquita por la que los palestinos denominan normalmente a todo el recinto. La Yihad Islámica ―una milicia menor, pero particularmente combativa― ha precisado que también está participando.

Suscríbete a nuestro canal: / @elpais  
Visita http://elpais.com
Más vídeos de EL PAÍS: youtube.com/@elpais/videos
Síguenos en Facebook: https://www.facebook.com/elpais
Twitter: https://twitter.com/el_pais
Instagram: https://www.instagram.com/el_pais

#gaza #israel #palestina #jerusalen #telaviv #guerra #hamas",,703541,"{'comment_count': '1515', 'like_count': '4890', 'view_count': '702026'}",EL PAÍS,,2023-10-07 10:10:06,,https://www.youtube.com/watch?v=7yx36qWRvZo,https://i.ytimg.com/vi/7yx36qWRvZo/default.jpg
youtube,"O ataque do grupo islâmico armado #Hamas, da #Palestina, que matou dezenas de pessoas em #Israel, desencadeou uma guerra na região neste sábado (7/10).

Imagens do bombardeio do grupo islâmico e ataques por terra são publicados nas redes sociais a todo instante.

Além disso, um vídeo mostra palestinos usando uma escavadeira para derrubar a cerca que separa Gaza do sul de Israel.

➡️ Mais informações no metropoles.com.

📹 Reprodução

➡️ Deixe seu like e inscreva-se no nosso canal!

Siga as nossas redes sociais:
💻 http://www.facebook.com/metropolesdf
📸 http://www.instagram.com/metropoles
📱 http://www.twitter.com/metropoles
🕺 http://www.tiktok.com/@metropolesoficial
✅ WhatsApp: https://bit.ly/3amR6uC
☑️ Telegram: https://cutt.ly/CLdrlmu",,2616302,"{'comment_count': '5349', 'like_count': '49205', 'view_count': '2610953'}",Metrópoles,,2023-10-07 13:36:35,,https://www.youtube.com/watch?v=6Zc__93X46o,https://i.ytimg.com/vi/6Zc__93X46o/default.jpg
youtube,"O confronto entre o grupo islâmico Hamas e Israel, iniciado no sábado (7), vai ao segundo dia de guerra com novos bombardeios neste domingo (8). #CNNBrasil

Inscreva-se no canal da CNN Brasil no YouTube.

ACOMPANHE A CNN BRASIL TAMBÉM NAS OUTRAS PLATAFORMAS:
Podcasts: https://www.cnnbrasil.com.br/podcasts/
Newsletters: https://newsletter.cnnbrasil.com.br
Facebook: https://www.facebook.com/cnnbrasil
Twitter: https://www.twitter.com/cnnbrasil
Instagram: https://www.instagram.com/cnnbrasil",,176882,"{'comment_count': '434', 'like_count': '3516', 'view_count': '176448'}",CNN Brasil,,2023-10-08 05:59:54,,https://www.youtube.com/watch?v=kx-BRcI2NBM,https://i.ytimg.com/vi/kx-BRcI2NBM/default.jpg
youtube,"Las Brigadas de Al Qasam, el brazo armado de Hamás, han realizado un ataque múltiple por sorpresa contra Israel, que ha decretado el estado de guerra en el país. Las milicias palestinas han lanzado 5.000 cohetes en diversos puntos de Israel y han liberado varios presos de la cárcel de Ashkelón, según ha informado el grupo armado.  

El ataque forma parte de la operación 'Tormenta de Al Aqsa', que también ha incluido la infiltración de milicianos en la ciudad de Sderot y en la frontera, donde se ha desatado una batalla con tropas israelíes, ha indicado la agrupación islamista. Aseguran, además, que han secuestrado a decenas de soldados israelíes muertos y heridos tras los combates. 

A ello, se ha sumado también el grupo islamista Yihad Islámica, que cuenta con fuerte presencia y un brazo armado dentro de Gaza. ""Somos parte de esta batalla y nuestros combatientes luchan junto a sus hermanos de Hamás, hombro con hombro, hasta la victoria"", han indicado. Por su parte, Saleh al Arouri, alto cargo de Hamás, ha hecho un llamamiento a los palestinos de Cisjordania ""a librar esta lucha"", destinada ""a def

#israel #palestine #gaza #palestina #cohetes #rockets #news #LiveNews #StreamingNews #españa #noticiasenespañol #noticias

👉👉 Más noticias: https://www.rtve.es/noticias

➤SUSCRÍBETE a RTVE Noticias en YouTube: https://bit.ly/2WtyvUx
✔️Síguenos en Instagram: https://www.instagram.com/rtvenoticias/ 
✔️Síguenos en Twitter: https://twitter.com/rtvenoticias
✔️Síguenos en Facebook: https://www.facebook.com/RTVENoticias/",,575437,"{'comment_count': '1851', 'like_count': '4899', 'view_count': '573586'}",RTVE Noticias,,2023-10-07 09:00:37,,https://www.youtube.com/watch?v=8VGPhIbMyF0,https://i.ytimg.com/vi/8VGPhIbMyF0/default.jpg
youtube,"Decenas de cohetes fueron disparados el sábado desde la bloqueada Franja de Gaza hacia Israel, informó un periodista de la AFP en el territorio palestino, mientras se activaron las sirenas de alerta en suelo israelí.

¿Desea conocer más sobre la oferta de videos AFP u obtener una licencia de uso de un video visto en nuestro canal? Haga clic aquí, por favor 👉 http://u.afp.com/wvnK 
Aclaración: Los servicios y contenidos de AFP son para uso exclusivamente profesional",,150648,"{'comment_count': '318', 'like_count': '802', 'view_count': '150330'}",AFP Español,,2023-10-07 05:09:10,,https://www.youtube.com/watch?v=WdD8NuEOPGc,https://i.ytimg.com/vi/WdD8NuEOPGc/default.jpg
youtube,"Israel y Gaza están en guerra tras el ataque por sorpresa de Hamás contra el país hebreo, que ha dejado cientos de muertos. Los combates persisten en varias localidades del sur del país entre los soldados y los milicianos infiltrados, y el balance provisional asciende a más de  600 israelíes y 370 palestinos muertos, además de miles de heridos.

Israel ha evacuado a la población de las zonas cercanas a Gaza y prepara una gran ofensiva. Durante la noche ha bombardeado con contundencia varias instalaciones de Hamás en la Franja de Gaza como inicio de la operación 'Espadas de hierro'. También ha respondido al lanzamiento de proyectiles desde el sur del Líbano.

Las imágenes en Gaza, cuyo suministro eléctrico cortó Israel el sábado por la noche, muestran numerosos edificios de viviendas y mezquitas completamente destruidos, así como víctimas civiles. También en las calles de Israel la incursión de los infiltrados dejó decenas de cadáveres por las calles y las casas de ciudadanos hebreos.

#guerra #israel #palestina #gaza #palestine #Netanyahu  #AlAqsa #cohetes #rockets #news #LiveNews #StreamingNews #españa #noticiasenespañol #noticias

👉👉 Más noticias: https://www.rtve.es/noticias

➤SUSCRÍBETE a RTVE Noticias en YouTube: https://bit.ly/2WtyvUx
✔️Síguenos en Instagram: https://www.instagram.com/rtvenoticias/ 
✔️Síguenos en Twitter: https://twitter.com/rtvenoticias
✔️Síguenos en Facebook: https://www.facebook.com/RTVENoticias/",,2108105,"{'comment_count': '3250', 'like_count': '13652', 'view_count': '2104855'}",RTVE Noticias,,2023-10-08 14:25:13,,https://www.youtube.com/watch?v=RL-WGhBK_eo,https://i.ytimg.com/vi/RL-WGhBK_eo/default.jpg
youtube,"O primeiro-ministro de Israel, Benjamin Netanyahu, disse que o país está “em guerra” após o ataque surpresa do Hamas na manhã deste sábado (7). Militantes de Gaza entraram em território israelense, segundo as Forças de Defesa de Israel (FDI) #CNNBrasil

Inscreva-se no canal da CNN Brasil no YouTube.

ACOMPANHE A CNN BRASIL TAMBÉM NAS OUTRAS PLATAFORMAS:

Site: https://www.cnnbrasil.com.br/
Podcasts: https://www.cnnbrasil.com.br/podcasts/
Newsletters: https://newsletter.cnnbrasil.com.br
Facebook: https://www.facebook.com/cnnbrasil
Twitter: https://www.twitter.com/cnnbrasil
Instagram: https://www.instagram.com/cnnbrasil",,721248,"{'comment_count': '2737', 'like_count': '14229', 'view_count': '718511'}",CNN Brasil,,2023-10-07 12:40:46,,https://www.youtube.com/watch?v=Mrt8G_ddds4,https://i.ytimg.com/vi/Mrt8G_ddds4/default.jpg
youtube,"Die radikale Palästinenser-Gruppe Hamas hat Israel angegriffen. ""Wir sind im Krieg"", sagte Israels Ministerpräsident Netanjahu - und ordnete Vergeltungsschläge an. Aus Nahost werden Hunderte Tote gemeldet. Am Abend gab es erneut Raketenalarm.

Mehr zum Thema: https://www.br.de/nachrichten/deutschland-welt/massive-raketenangriffe-aus-gazastreifen-auf-israel,TryOL3B

Hier geht's zu unserer BR24-Website: http://www.BR24.de
BR24-Facebook: http://www.facebook.com/BR24/
BR24-Twitter: http://twitter.com/BR24
BR24-Instagram: http://www.instagram.com/BR24",,830260,"{'comment_count': 0, 'like_count': '4875', 'view_count': '830260'}",BR24,,2023-10-07 20:36:34,,https://www.youtube.com/watch?v=e8149vqqyl0,https://i.ytimg.com/vi/e8149vqqyl0/default.jpg
youtube,"""DAS IST ISRAELS 9/11!"" – Radikale Islamisten der Hamas greifen Israel massiv an | WELT Stream

Die militant-islamistische Hamas hat Israel mit einer beispiellosen Kombination aus Angriffen zu Land, zur Luft und zur See überrascht, bei denen es nach israelischen Angaben mindestens 100 Tote gab. Die Hamas feuerte am Samstagmorgen vom Gazastreifen aus Tausende Raketen auf Israel ab. Gleichzeitig drangen Hamas-Kämpfer über die stark gesicherte Grenze in israelische Orte vor. Das israelische Militär beschoss Ziele im Gazastreifen. Dabei wurden nach palästinensischen fast 200 Menschen getötet.

Der israelische Ministerpräsident Benjamin Netanjahu sagte: «Wir sind im Krieg - keiner Operation, keiner Salve sondern im Krieg.» Er ließ massenhaft Reservisten mobilisieren und sagte, die Hamas werde für ihren Angriff einen höheren Preis zahlen als je zuvor. Das Militär sei angewiesen, die eingedrungen Hamas-Kämpfer auszuschalten. Verteidigungsminister Joav Gallant sagte, der Angriff der Hamas sei ein schwerer Fehler. «Der Staat Israel wird diesen Krieg gewinnen«, versicherte er in einer Fernsehansprache.

Der Angriff erfolgte am jüdischen Feiertag Simchat Tora, dem letzten einer ganzen Reihe von Festen und hat Israel offenbar überrascht. Das erinnert an den Beginn des Jom-Kippur-Kriegs 1973, als Ägypten und Syrien die israelische Armee zunächst überrumpelt hatten.

Die Stärke, die Raffinesse und der Zeitpunkt des Hamas-Angriffs schockierten viele Israelis. Hamas-Kämpfer durchbrachen mit Sprengstoff den Grenzzaun, der das seit langem blockierte Mittelmeergebiet umgibt, und überquerten dann mit Motorrädern, Pritschenwagen, Gleitschirmen und an der Küste mit Schnellbooten die Grenze.

In Gaza Stadt legte ein Luftangriff ein 14-stöckiges Gebäude in Trümmer, in dem Dutzende Familien lebten, aber auch Büros mit Verbindungen zur Hamas und der Organisation Islamischer Dschihad untergebracht waren. Die Hamas kündigte Vergeltung an. Hagari sagte, Israel greife Ziele in Gaza aus der Luft an, Bodenoperationen stünden unmittelbar bevor. Vier Divisionen und Panzer würden zusätzlich in das Grenzgebiet verlegt.

In sozialen Medien verbreitete Videos zeigten offenbar uniformierte Palästinenser in der israelischen Grenzstadt Sderot. Dort wurden mindestens sechs Menschen in einem Buswartehäuschen erschossen. Die Leichen wurden auf der Straße aufgebahrt. Ihre Taschen und Schuhe lagen auf der Straße verstreut. An anderer Stelle kniete eine israelische Frau auf der Straße und umarmte ein totes Familienmitglied, dessen Körper neben einem rosafarbenen Motorrad lag. Die Hand der Leiche mit einem Handschuh und ein Fuß in einem Stiefel ragten unter dem Laken hervor.

Bei israelischen Vergeltungsattacken auf Ziele im Gazastreifen kamen nach palästinensischen Angaben mindestens 198 Menschen um. Außerdem habe es 1610 Verletzte gegeben, teilte das Gesundheitsministerium mit.

Millionen Menschen suchten in Schutzräumen Unterschlupf. «Bei Raketen fühlen wir uns irgendwie sicherer, weil wir wissen, dass wir (das Raketenabwehrsystem) Iron Dome und unsere Schutzräume haben. Aber zu wissen, dass Terroristen in den Gemeinden herumlaufen, ist eine andere Art von Angst», sagte Mirjam Reijnen von der Freiwilligen Feuerwehr im Kibbuz Nahal Oz, vier Kilometer von der Grenze zum Gazastreifen entfernt. Sie und ihre drei Kinder trauten sich nicht einmal auf die Toilette.

Der Chef des militärischen Arms der Hamas, Mohammed Deif, verkündete den Beginn einer Militäraktion namens Operation Al-Aksa-Sturm. Die Hamas habe mehr als 5000 Raketen aufgefeuert, sagte er in einer aufgezeichneten Botschaft und rief die Palästinenser von Ost-Jerusalem bis nach Nordisrael auf, «die Besatzer zu vertreiben und die Mauern zu zerstören». «Heute gewinnt das Volk seine Revolution zurück», verkündete Deif. «Wir müssen den Boden unter den Füßen der Besatzer in Brand setzen.» Hamas-Chef Ismail Hanija sprach von einem historischen Augenblick. Die vom Iran unterstützte libanesische Hisbollah-Miliz gratulierte der Hamas und versicherte, diese kämpfe mit göttlichem Beistand.


#israel  #gaza  #weltnachrichtensender 

Abonniere den WELT YouTube Channel https://www.youtube.com/WELTVideoTV
WELT DOKU Channel https://www.youtube.com/c/WELTDoku
WELT Podcast Channel https://www.youtube.com/c/WELTPodcast
WELT Netzreporter Channel https://www.youtube.com/c/DieNetzreporter
Der WELT Nachrichten-Livestream http://bit.ly/2fwuMPg
Die Top-Nachrichten auf WELT.de http://bit.ly/2rQQD9Q
Die Mediathek auf WELT.de http://bit.ly/2Iydxv8
WELT Nachrichtensender auf Instagram https://www.instagram.com/welt.nachrichtensender/
WELT auf Instagram https://www.instagram.com/welt/

In eigener Sache: Wegen des hohen Aufkommens unsachlicher und beleidigender Beiträge können wir zurzeit keine Kommentare mehr zulassen. 

Danke für Eurer Verständnis - das WELT-Team

Video 2023 erstellt",,189806,"{'comment_count': 0, 'like_count': '947', 'view_count': '189806'}",WELT Nachrichtensender,,2023-10-08 06:56:13,,https://www.youtube.com/watch?v=FJhaOPZwoig,https://i.ytimg.com/vi/FJhaOPZwoig/default.jpg
